"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
8,300,0.2030868
8,315,0.1974305
8,330,0.1922336
8,345,0.187429
8,360,0.1829657
8,375,0.1788037
8,390,0.1749109
8,405,0.1712609
8,420,0.1678311
8,435,0.1646023
8,450,0.1615575
8,465,0.1586817
8,480,0.1559612
8,495,0.153384
8,510,0.1509387
8,525,0.1486152
8,540,0.1464042
8,555,0.144297
8,570,0.1422859
8,585,0.1403637
8,600,0.1385237
8,615,0.1367599
8,630,0.135067
8,645,0.1334398
8,660,0.131874
8,675,0.1303652
8,690,0.1289099
8,705,0.1275046
8,720,0.1261461
8,735,0.1248316
8,750,0.1235583
8,765,0.1223238
8,780,0.1211257
8,795,0.1199618
8,810,0.1188299
8,825,0.1177281
8,840,0.1166544
8,855,0.115607
8,870,0.114584
8,885,0.1135838
8,900,0.1126046
8,915,0.111645
8,930,0.1107034
8,945,0.1097783
8,960,0.1088684
8,975,0.1079725
8,990,0.1070891
8,1005,0.1062172
8,1020,0.1053557
8,1035,0.1045035
8,1050,0.1036597
8,1065,0.1028233
8,1080,0.1019935
8,1095,0.1011695
8,1110,0.1003506
8,1125,0.09953617
8,1140,0.09872548
8,1155,0.097918
8,1170,0.09711324
8,1185,0.09631071
8,1200,0.09551
8,1215,0.09471071
8,1230,0.0939125
8,1245,0.09311509
8,1260,0.09231819
8,1275,0.09152158
8,1290,0.09072507
8,1305,0.08992848
8,1320,0.08913167
8,1335,0.08833454
8,1350,0.08753699
8,1365,0.08673897
8,1380,0.08594044
8,1395,0.08514136
8,1410,0.08434176
8,1425,0.08354163
8,1440,0.08274102
8,1455,0.08193998
8,1470,0.08113857
8,1485,0.08033685
8,1500,0.07953493
8,1515,0.07873289
8,1530,0.07793084
8,1545,0.07712891
8,1560,0.0763272
8,1575,0.07552586
8,1590,0.07472503
8,1605,0.07392483
8,1620,0.07312542
8,1635,0.07232695
8,1650,0.07152957
8,1665,0.07073343
8,1680,0.06993869
8,1695,0.06914552
8,1710,0.06835408
8,1725,0.06756451
8,1740,0.066777
8,1755,0.06599168
8,1770,0.06520874
8,1785,0.06442832
8,1800,0.06365059
8,1815,0.06287569
8,1830,0.06210378
8,1845,0.06133502
8,1860,0.06056956
8,1875,0.05980754
8,1890,0.0590491
8,1905,0.0582944
8,1920,0.05754355
9,0,0
9,3,1.384287E-06
9,6,6.73225E-05
9,9,0.0004917975
9,12,0.001817024
9,15,0.00474702
9,18,0.01004674
9,21,0.0184349
9,24,0.03048718
9,27,0.04656835
9,30,0.06680166
9,33,0.09107412
9,36,0.1190709
9,39,0.1503247
9,42,0.1842699
9,45,0.2202934
9,48,0.2577776
9,51,0.2961316
9,54,0.3348136
9,57,0.3733435
9,60,0.4113074
9,63,0.4483584
9,66,0.4842143
9,69,0.5186523
9,72,0.5515029
9,75,0.5826431
9,78,0.6119899
9,81,0.6394944
9,84,0.6651358
9,87,0.6889169
9,90,0.7108592
9,93,0.7309991
9,96,0.7493851
9,99,0.7660743
9,102,0.7811309
9,105,0.7946234
9,108,0.8066237
9,111,0.8172055
9,114,0.8264433
9,117,0.834411
9,120,0.8411821
9,135,0.85954
9,150,0.8578421
9,165,0.8426423
9,180,0.8189017
9,195,0.7902241
9,210,0.7591372
9,225,0.7273505
9,240,0.6959704
9,255,0.6656708
9,270,0.6368242
9,285,0.6095998
9,300,0.584035
9,315,0.560086
9,330,0.537663
9,345,0.5166538
9,360,0.4969391
9,375,0.4784018
9,390,0.4609319
9,405,0.4444296
9,420,0.428806
9,435,0.4139826
9,450,0.3998909
9,465,0.3864713
9,480,0.3736719
9,495,0.3614475
9,510,0.3497585
9,525,0.3385701
9,540,0.3278515
9,555,0.3175752
9,570,0.3077166
9,585,0.2982535
9,600,0.2891656
9,615,0.2804345
9,630,0.2720433
9,645,0.2639762
9,660,0.2562186
9,675,0.2487571
9,690,0.2415789
9,705,0.2346722
9,720,0.2280257
9,735,0.2216289
9,750,0.2154717
9,765,0.2095446
9,780,0.2038384
9,795,0.1983443
9,810,0.1930541
9,825,0.1879597
9,840,0.1830534
9,855,0.1783277
9,870,0.1737755
9,885,0.1693898
9,900,0.1651639
9,915,0.1610916
9,930,0.1571664
9,945,0.1533824
9,960,0.149734
9,975,0.1462155
9,990,0.1428214
9,1005,0.1395469
9,1020,0.1363867
9,1035,0.1333362
9,1050,0.1303908
9,1065,0.1275461
9,1080,0.1247978
9,1095,0.1221418
9,1110,0.1195743
9,1125,0.1170915
9,1140,0.1146898
9,1155,0.1123657
9,1170,0.1101161
9,1185,0.1079376
9,1200,0.1058272
9,1215,0.1037822
9,1230,0.1017996
9,1245,0.09987678
9,1260,0.09801127
9,1275,0.09620059
9,1290,0.09444242
9,1305,0.09273452
9,1320,0.09107478
9,1335,0.08946115
9,1350,0.08789169
9,1365,0.08636455
9,1380,0.08487796
9,1395,0.08343022
9,1410,0.08201971
9,1425,0.0806449
9,1440,0.07930432
9,1455,0.07799655
9,1470,0.07672027
9,1485,0.0754742
9,1500,0.07425711
9,1515,0.07306786
9,1530,0.07190533
9,1545,0.07076848
9,1560,0.06965629
9,1575,0.06856782
9,1590,0.06750216
9,1605,0.06645843
9,1620,0.0654358
9,1635,0.06443352
9,1650,0.06345081
9,1665,0.06248698
9,1680,0.06154134
9,1695,0.06061324
9,1710,0.05970209
9,1725,0.0588073
9,1740,0.05792831
9,1755,0.05706459
9,1770,0.05621566
9,1785,0.05538102
9,1800,0.05456024
9,1815,0.05375287
9,1830,0.05295852
9,1845,0.05217678
9,1860,0.05140731
9,1875,0.05064974
9,1890,0.04990374
9,1905,0.04916899
9,1920,0.04844519
10,0,0
10,3,4.020525E-06
10,6,0.0001606609
10,9,0.001038933
10,12,0.003468398
10,15,0.008267176
10,18,0.01608211
10,21,0.02731742
10,24,0.04212715
10,27,0.06044701
10,30,0.08204327
10,33,0.1065646
10,36,0.1335881
10,39,0.1626562
10,42,0.1933048
10,45,0.2250843
10,48,0.2575724
10,51,0.2903824
10,54,0.3231674
10,57,0.3556231
10,60,0.387487
10,63,0.4185371
10,66,0.4485891
10,69,0.4774933
10,72,0.5051325
10,75,0.5314175
10,78,0.5562847
10,81,0.5796922
10,84,0.6016177
10,87,0.6220549
10,90,0.6410121
10,93,0.658509
10,96,0.6745754
10,99,0.6892487
10,102,0.7025728
10,105,0.7145959
10,108,0.7253704
10,111,0.734951
10,114,0.7433941
10,117,0.7507569
10,120,0.7570966
10,135,0.7754116
10,150,0.7761511
10,165,0.7647907
10,180,0.7455227
10,195,0.7213995
10,210,0.6945633
10,225,0.6664737
10,240,0.6380976
10,255,0.6100568
10,270,0.5827361
10,285,0.5563611
10,300,0.5310522
10,315,0.506861
10,330,0.4837957
10,345,0.4618361
10,360,0.4409475
10,375,0.4210864
10,390,0.4022038
10,405,0.3842495
10,420,0.3671736
10,435,0.3509277
10,450,0.3354661
10,465,0.3207452
10,480,0.3067238
10,495,0.2933634
10,510,0.2806284
10,525,0.2684858
10,540,0.2569051
10,555,0.2458582
10,570,0.2353186
10,585,0.225262
10,600,0.2156658
10,615,0.2065085
10,630,0.1977703
10,645,0.1894319
10,660,0.1814756
10,675,0.173884
10,690,0.1666405
10,705,0.1597295
10,720,0.1531357
10,735,0.1468445
10,750,0.1408418
10,765,0.1351142
10,780,0.1296487
10,795,0.124433
10,810,0.1194551
10,825,0.1147038
10,840,0.110168
10,855,0.1058376
10,870,0.1017026
10,885,0.09775349
10,900,0.09398141
10,915,0.09037775
10,930,0.08693438
10,945,0.08364353
10,960,0.08049784
10,975,0.07749029
10,990,0.07461419
10,1005,0.07186322
10,1020,0.06923135
10,1035,0.06671283
10,1050,0.06430224
10,1065,0.06199438
10,1080,0.05978435
10,1095,0.05766746
10,1110,0.05563929
10,1125,0.05369561
10,1140,0.05183242
10,1155,0.05004591
10,1170,0.04833246
10,1185,0.04668864
10,1200,0.04511119
10,1215,0.04359701
10,1230,0.04214315
10,1245,0.04074681
10,1260,0.03940535
10,1275,0.03811623
10,1290,0.03687706
10,1305,0.03568555
10,1320,0.03453955
10,1335,0.03343701
10,1350,0.03237595
10,1365,0.03135453
10,1380,0.03037099
10,1395,0.02942364
10,1410,0.02851089
10,1425,0.02763123
10,1440,0.02678321
10,1455,0.02596548
10,1470,0.02517672
10,1485,0.02441569
10,1500,0.02368123
10,1515,0.0229722
10,1530,0.02228755
10,1545,0.02162626
10,1560,0.02098736
10,1575,0.02036994
10,1590,0.01977313
10,1605,0.01919608
10,1620,0.01863801
10,1635,0.01809816
10,1650,0.01757582
10,1665,0.01707029
10,1680,0.01658093
10,1695,0.01610711
10,1710,0.01564824
10,1725,0.01520375
10,1740,0.01477311
10,1755,0.01435578
10,1770,0.01395129
10,1785,0.01355916
10,1800,0.01317895
10,1815,0.01281022
10,1830,0.01245257
10,1845,0.01210559
10,1860,0.01176893
10,1875,0.01144222
10,1890,0.01112511
10,1905,0.01081728
10,1920,0.01051841
11,0,0
11,3,3.199948E-07
11,6,1.264943E-05
11,9,8.266193E-05
11,12,0.000286482
11,15,0.0007174815
11,18,0.001472203
11,21,0.00263894
11,24,0.004290774
11,27,0.006482301
11,30,0.009248761
11,33,0.01260646
11,36,0.016554
11,39,0.02107408
11,42,0.02613578
11,45,0.03169731
11,48,0.03770877
11,51,0.04411484
11,54,0.05085697
11,57,0.05787529
11,60,0.06511007
11,63,0.07250289
11,66,0.07999749
11,69,0.08754037
11,72,0.09508136
11,75,0.102574
11,78,0.1099758
11,81,0.1172483
11,84,0.1243573
11,87,0.1312725
11,90,0.1379676
11,93,0.1444205
11,96,0.1506123
11,99,0.156528
11,102,0.1621556
11,105,0.1674862
11,108,0.1725136
11,111,0.1772342
11,114,0.1816467
11,117,0.1857516
11,120,0.1895516
11,135,0.2041634
11,150,0.2122152
11,165,0.2149752
11,180,0.213755
11,195,0.209731
11,210,0.2038708
11,225,0.1969216
11,240,0.1894315
11,255,0.1817842
11,270,0.1742346
11,285,0.166943
11,300,0.1600012
11,315,0.1534548
11,330,0.147318
11,345,0.1415859
11,360,0.1362419
11,375,0.131263
11,390,0.1266237
11,405,0.1222979
11,420,0.1182601
11,435,0.1144864
11,450,0.110955
11,465,0.1076456
11,480,0.1045402
11,495,0.1016223
11,510,0.09887719
11,525,0.09629171
11,540,0.09385386
11,555,0.09155292
11,570,0.08937913
11,585,0.08732367
11,600,0.08537851
11,615,0.08353632
11,630,0.08179041
11,645,0.08013463
11,660,0.07856334
11,675,0.07707133
11,690,0.07565381
11,705,0.07430635
11,720,0.07302483
11,735,0.07180543
11,750,0.07064461
11,765,0.06953905
11,780,0.06848565
11,795,0.06748153
11,810,0.06652393
11,825,0.0656103
11,840,0.06473821
11,855,0.06390536
11,870,0.06310955
11,885,0.06234873
11,900,0.06162092
11,915,0.06092423
11,930,0.06025686
11,945,0.05961711
11,960,0.05900332
11,975,0.05841393
11,990,0.05784746
11,1005,0.05730245
11,1020,0.05677757
11,1035,0.05627149
11,1050,0.05578298
11,1065,0.05531087
11,1080,0.05485403
11,1095,0.05441137
11,1110,0.0539819
11,1125,0.05356463
11,1140,0.05315866
11,1155,0.05276312
11,1170,0.05237719
11,1185,0.05200009
11,1200,0.05163108
11,1215,0.05126948
11,1230,0.05091463
11,1245,0.05056592
11,1260,0.05022276
11,1275,0.04988463
11,1290,0.049551
11,1305,0.04922141
11,1320,0.0488954
11,1335,0.04857257
11,1350,0.04825252
11,1365,0.04793489
11,1380,0.04761935
11,1395,0.04730558
11,1410,0.04699331
11,1425,0.04668226
11,1440,0.04637219
11,1455,0.04606288
11,1470,0.04575412
11,1485,0.04544572
11,1500,0.04513752
11,1515,0.04482937
11,1530,0.04452112
11,1545,0.04421265
11,1560,0.04390385
11,1575,0.04359463
11,1590,0.04328491
11,1605,0.0429746
11,1620,0.04266365
11,1635,0.04235201
11,1650,0.04203963
11,1665,0.04172648
11,1680,0.04141255
11,1695,0.04109781
11,1710,0.04078225
11,1725,0.04046587
11,1740,0.04014868
11,1755,0.03983069
11,1770,0.03951192
11,1785,0.03919238
11,1800,0.0388721
11,1815,0.03855111
11,1830,0.03822945
11,1845,0.03790716
11,1860,0.03758428
11,1875,0.03726084
11,1890,0.03693691
11,1905,0.03661253
11,1920,0.03628775
12,0,0
12,3,8.693978E-06
12,6,0.0003128676
12,9,0.001980329
12,12,0.00671903
12,15,0.01643766
12,18,0.03279223
12,21,0.05688332
12,24,0.08913514
12,27,0.1293091
12,30,0.1765974
12,33,0.2297597
12,36,0.2872752
12,39,0.3474904
12,42,0.4087474
12,45,0.4694846
12,48,0.5283081
12,51,0.5840384
12,54,0.6357288
12,57,0.6826662
12,60,0.724362
12,63,0.7605333
12,66,0.7910767
12,69,0.8160397
12,72,0.8355935
12,75,0.850005
12,78,0.8596128
12,81,0.864804
12,84,0.8659956
12,87,0.8636187
12,90,0.858105
12,93,0.8498763
12,96,0.8393377
12,99,0.8268705
12,102,0.8128282
12,105,0.797535
12,108,0.781284
12,111,0.7643375
12,114,0.7469278
12,117,0.7292576
12,120,0.7115018
12,135,0.6258615
12,150,0.5518753
12,165,0.4921042
12,180,0.4451026
12,195,0.4081815
12,210,0.3787133
12,225,0.3545892
12,240,0.3342744
12,255,0.3167104
12,270,0.3011884
12,285,0.2872375
12,300,0.2745429
12,315,0.2628894
12,330,0.2521247
12,345,0.2421366
12,360,0.2328388
12,375,0.224162
12,390,0.2160486
12,405,0.2084495
12,420,0.2013216
12,435,0.194627
12,450,0.1883315
12,465,0.1824042
12,480,0.176817
12,495,0.1715443
12,510,0.1665628
12,525,0.161851
12,540,0.1573893
12,555,0.1531599
12,570,0.1491463
12,585,0.1453338
12,600,0.1417087
12,615,0.1382587
12,630,0.1349725
12,645,0.1318398
12,660,0.1288512
12,675,0.1259982
12,690,0.1232727
12,705,0.1206674
12,720,0.1181753
12,735,0.11579
12,750,0.1135053
12,765,0.1113155
12,780,0.1092151
12,795,0.1071989
12,810,0.1052617
12,825,0.1033989
12,840,0.101606
12,855,0.09987854
12,870,0.09821247
12,885,0.09660398
12,900,0.0950493
12,915,0.09354498
12,930,0.09208774
12,945,0.09067447
12,960,0.08930228
12,975,0.08796844
12,990,0.08667039
12,1005,0.08540575
12,1020,0.08417229
12,1035,0.08296793
12,1050,0.08179073
12,1065,0.0806389
12,1080,0.07951077
12,1095,0.07840479
12,1110,0.07731953
12,1125,0.07625367
12,1140,0.07520598
12,1155,0.07417534
12,1170,0.07316073
12,1185,0.07216118
12,1200,0.07117583
12,1215,0.07020388
12,1230,0.06924459
12,1245,0.0682973
12,1260,0.06736142
12,1275,0.06643639
12,1290,0.06552171
12,1305,0.06461693
12,1320,0.06372166
12,1335,0.06283553
12,1350,0.06195821
12,1365,0.06108942
12,1380,0.06022888
12,1395,0.0593764
12,1410,0.05853175
12,1425,0.05769477
12,1440,0.0568653
12,1455,0.05604322
12,1470,0.05522841
12,1485,0.05442077
12,1500,0.05362024
12,1515,0.05282674
12,1530,0.05204023
12,1545,0.05126067
12,1560,0.05048801
12,1575,0.04972225
12,1590,0.04896338
12,1605,0.04821138
12,1620,0.04746626
12,1635,0.04672802
12,1650,0.04599668
12,1665,0.04527224
12,1680,0.04455473
12,1695,0.04384416
12,1710,0.04314056
12,1725,0.04244395
12,1740,0.04175434
12,1755,0.04107178
12,1770,0.04039628
12,1785,0.03972786
12,1800,0.03906655
12,1815,0.03841237
12,1830,0.03776535
12,1845,0.03712549
12,1860,0.03649284
12,1875,0.03586739
12,1890,0.03524916
12,1905,0.03463817
12,1920,0.03403442
13,0,0
13,3,2.509548E-06
13,6,9.024958E-05
13,9,0.0005649993
13,12,0.001907533
13,15,0.004675759
13,18,0.009401257
13,21,0.0165166
13,24,0.02631905
13,27,0.03896006
13,30,0.05445005
13,33,0.07267225
13,36,0.09340295
13,39,0.1163355
13,42,0.1411058
13,45,0.1673158
13,48,0.1945542
13,51,0.2224127
13,54,0.2504992
13,57,0.2784477
13,60,0.3059251
13,63,0.3326359
13,66,0.3583249
13,69,0.3827776
13,72,0.4058205
13,75,0.4273187
13,78,0.447174
13,81,0.4653218
13,84,0.4817276
13,87,0.4963839
13,90,0.5093063
13,93,0.5205302
13,96,0.5301071
13,99,0.5381024
13,102,0.5445917
13,105,0.5496581
13,108,0.5533909
13,111,0.5558824
13,114,0.557227
13,117,0.5575189
13,120,0.5568518
13,135,0.5422124
13,150,0.5156919
13,165,0.4844506
13,180,0.4529347
13,195,0.4235127
13,210,0.3971768
13,225,0.3741111
13,240,0.3540852
13,255,0.3366996
13,270,0.3215216
13,285,0.3081524
13,300,0.2962533
13,315,0.2855498
13,330,0.2758254
13,345,0.2669123
13,360,0.258681
13,375,0.2510317
13,390,0.2438867
13,405,0.2371852
13,420,0.2308786
13,435,0.2249276
13,450,0.2192995
13,465,0.2139668
13,480,0.208906
13,495,0.2040965
13,510,0.1995201
13,525,0.1951606
13,540,0.1910033
13,555,0.1870348
13,570,0.183243
13,585,0.1796167
13,600,0.1761458
13,615,0.1728206
13,630,0.1696326
13,645,0.1665739
13,660,0.163637
13,675,0.1608151
13,690,0.158102
13,705,0.155492
13,720,0.1529796
13,735,0.1505597
13,750,0.1482278
13,765,0.1459793
13,780,0.1438101
13,795,0.1417163
13,810,0.139694
13,825,0.1377397
13,840,0.1358499
13,855,0.1340212
13,870,0.1322505
13,885,0.1305347
13,900,0.1288709
13,915,0.1272562
13,930,0.1256879
13,945,0.1241634
13,960,0.1226803
13,975,0.121236
13,990,0.1198283
13,1005,0.1184551
13,1020,0.1171143
13,1035,0.1158039
13,1050,0.114522
13,1065,0.1132669
13,1080,0.1120369
13,1095,0.1108304
13,1110,0.1096459
13,1125,0.1084821
13,1140,0.1073375
13,1155,0.1062109
13,1170,0.1051013
13,1185,0.1040074
13,1200,0.1029282
13,1215,0.1018629
13,1230,0.1008105
13,1245,0.09977008
13,1260,0.09874099
13,1275,0.0977225
13,1290,0.09671392
13,1305,0.09571465
13,1320,0.09472412
13,1335,0.0937418
13,1350,0.09276724
13,1365,0.09179997
13,1380,0.09083961
13,1395,0.08988579
13,1410,0.08893818
13,1425,0.0879965
13,1440,0.08706046
13,1455,0.08612983
13,1470,0.0852044
13,1485,0.08428399
13,1500,0.08336842
13,1515,0.08245756
13,1530,0.08155129
13,1545,0.0806495
13,1560,0.07975211
13,1575,0.07885905
13,1590,0.07797026
13,1605,0.0770857
13,1620,0.07620536
13,1635,0.07532921
13,1650,0.07445724
13,1665,0.07358947
13,1680,0.07272591
13,1695,0.07186658
13,1710,0.07101151
13,1725,0.07016075
13,1740,0.06931432
13,1755,0.06847229
13,1770,0.06763469
13,1785,0.06680161
13,1800,0.06597309
13,1815,0.06514919
13,1830,0.06432999
13,1845,0.06351555
13,1860,0.06270595
13,1875,0.06190125
13,1890,0.06110152
13,1905,0.06030685
13,1920,0.05951731
14,0,0
14,3,8.905599E-07
14,6,3.710237E-05
14,9,0.0002474233
14,12,0.0008571767
14,15,0.002123059
14,18,0.004285491
14,21,0.007538269
14,24,0.01201557
14,27,0.01779054
14,30,0.02487977
14,33,0.03325044
14,36,0.04282827
14,39,0.05350571
14,42,0.06515039
14,45,0.07761317
14,48,0.09073565
14,51,0.1043563
14,54,0.1183159
14,57,0.1324607
14,60,0.1466456
14,63,0.1607361
14,66,0.1746094
14,69,0.1881552
14,72,0.2012763
14,75,0.2138887
14,78,0.2259213
14,81,0.2373154
14,84,0.2480246
14,87,0.2580136
14,90,0.2672578
14,93,0.2757422
14,96,0.2834605
14,99,0.2904145
14,102,0.2966127
14,105,0.3020698
14,108,0.3068055
14,111,0.3108439
14,114,0.3142129
14,117,0.3169428
14,120,0.3190664
14,135,0.3218133
14,150,0.3146613
14,165,0.3015564
14,180,0.285549
14,195,0.268734
14,210,0.2523986
14,225,0.2372316
14,240,0.2235217
14,255,0.2113129
14,270,0.2005159
14,285,0.1909801
14,300,0.1825372
14,315,0.175025
14,330,0.1682985
14,345,0.1622337
14,360,0.1567276
14,375,0.151696
14,390,0.1470704
14,405,0.1427959
14,420,0.1388276
14,435,0.1351293
14,450,0.131671
14,465,0.128428
14,480,0.1253793
14,495,0.1225074
14,510,0.1197969
14,525,0.1172345
14,540,0.1148086
14,555,0.1125087
14,570,0.1103255
14,585,0.1082508
14,600,0.1062768
14,615,0.1043967
14,630,0.1026043
14,645,0.1008938
14,660,0.09926016
14,675,0.09769852
14,690,0.09620453
14,705,0.09477422
14,720,0.09340388
14,735,0.09209012
14,750,0.09082976
14,765,0.08961985
14,780,0.08845761
14,795,0.08734043
14,810,0.08626584
14,825,0.08523148
14,840,0.0842351
14,855,0.08327457
14,870,0.08234781
14,885,0.08145287
14,900,0.08058783
14,915,0.07975087
14,930,0.07894026
14,945,0.07815432
14,960,0.07739144
14,975,0.07665009
14,990,0.07592881
14,1005,0.07522621
14,1020,0.07454094
14,1035,0.07387177
14,1050,0.07321747
14,1065,0.07257694
14,1080,0.07194908
14,1095,0.07133289
14,1110,0.07072742
14,1125,0.07013177
14,1140,0.06954511
14,1155,0.06896663
14,1170,0.06839561
14,1185,0.06783136
14,1200,0.06727323
14,1215,0.06672062
14,1230,0.06617299
14,1245,0.06562982
14,1260,0.06509063
14,1275,0.06455498
14,1290,0.06402248
14,1305,0.06349276
14,1320,0.06296548
14,1335,0.06244033
14,1350,0.06191703
14,1365,0.06139534
14,1380,0.06087503
14,1395,0.0603559
14,1410,0.05983777
14,1425,0.05932048
14,1440,0.0588039
14,1455,0.05828791
14,1470,0.0577724
14,1485,0.0572573
14,1500,0.05674254
14,1515,0.05622805
14,1530,0.05571381
14,1545,0.05519979
14,1560,0.05468597
14,1575,0.05417234
14,1590,0.05365891
14,1605,0.05314569
14,1620,0.0526327
14,1635,0.05211999
14,1650,0.05160758
14,1665,0.05109552
14,1680,0.05058386
14,1695,0.05007265
14,1710,0.04956196
14,1725,0.04905185
14,1740,0.04854238
14,1755,0.04803364
14,1770,0.04752569
14,1785,0.04701862
14,1800,0.0465125
14,1815,0.04600741
14,1830,0.04550344
14,1845,0.04500068
14,1860,0.0444992
14,1875,0.04399909
14,1890,0.04350045
14,1905,0.04300335
14,1920,0.04250789
15,0,0
15,3,1.544204E-06
15,6,5.9521E-05
15,9,0.0003842737
15,12,0.00132011
15,15,0.003277973
15,18,0.006665661
15,21,0.01183544
15,24,0.01905568
15,27,0.02850061
15,30,0.04025101
15,33,0.05430033
15,36,0.07056444
15,39,0.08889348
15,42,0.1090853
15,45,0.1308993
15,48,0.1540699
15,51,0.1783179
15,54,0.2033606
15,57,0.2289196
15,60,0.2547269
15,63,0.2805302
15,66,0.306096
15,69,0.3312122
15,72,0.35569
15,75,0.3793644
15,78,0.4020943
15,81,0.4237622
15,84,0.4442731
15,87,0.4635536
15,90,0.48155
15,93,0.498227
15,96,0.5135656
15,99,0.5275618
15,102,0.5402246
15,105,0.5515738
15,108,0.5616394
15,111,0.5704591
15,114,0.5780772
15,117,0.5845435
15,120,0.5899118
15,135,0.6023235
15,150,0.5961174
15,165,0.5780463
15,180,0.5534438
15,195,0.5260929
15,210,0.4984396
15,225,0.471914
15,240,0.4472395
15,255,0.4246864
15,270,0.404256
15,285,0.3858068
15,300,0.3691345
15,315,0.3540193
15,330,0.3402517
15,345,0.327644
15,360,0.3160351
15,375,0.3052894
15,390,0.2952945
15,405,0.2859578
15,420,0.2772033
15,435,0.2689682
15,450,0.2612003
15,465,0.2538561
15,480,0.2468985
15,495,0.2402961
15,510,0.2340214
15,525,0.2280503
15,540,0.2223618
15,555,0.2169367
15,570,0.2117579
15,585,0.20681
15,600,0.2020787
15,615,0.1975512
15,630,0.1932155
15,645,0.1890607
15,660,0.1850767
15,675,0.1812542
15,690,0.1775845
15,705,0.1740596
15,720,0.1706721
15,735,0.167415
15,750,0.1642819
15,765,0.1612666
15,780,0.1583634
15,795,0.1555668
15,810,0.1528718
15,825,0.1502733
15,840,0.1477666
15,855,0.1453474
15,870,0.1430113
15,885,0.1407541
15,900,0.138572
15,915,0.1364611
15,930,0.1344178
15,945,0.1324385
15,960,0.1305201
15,975,0.1286592
15,990,0.1268528
15,1005,0.125098
15,1020,0.1233921
15,1035,0.1217322
15,1050,0.120116
15,1065,0.118541
15,1080,0.117005
15,1095,0.1155057
