"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
1,9864,0.346957
1,9870,0.3463145
1,9876,0.3456727
1,9882,0.3450316
1,9888,0.3443913
1,9894,0.3437517
1,9900,0.3431129
1,9906,0.3424748
1,9912,0.3418375
1,9918,0.341201
1,9924,0.3405653
1,9930,0.3399304
1,9936,0.3392963
1,9942,0.338663
1,9948,0.3380305
1,9954,0.3373989
1,9960,0.3367681
1,9966,0.3361381
1,9972,0.335509
1,9978,0.3348808
1,9984,0.3342534
1,9990,0.3336269
1,9996,0.3330013
1,10002,0.3323766
1,10008,0.3317528
1,10014,0.3311299
1,10020,0.3305079
1,10026,0.3298869
1,10032,0.3292668
1,10038,0.3286476
1,10044,0.3280294
1,10050,0.3274121
1,10056,0.3267958
1,10062,0.3261805
1,10068,0.3255661
1,10074,0.3249528
1,10080,0.3243404
1,10086,0.323729
1,10092,0.3231187
1,10098,0.3225093
1,10104,0.321901
1,10110,0.3212937
1,10116,0.3206875
1,10122,0.3200822
1,10128,0.319478
1,10134,0.3188747
1,10140,0.3182723
1,10146,0.3176708
1,10152,0.3170702
1,10158,0.3164703
1,10164,0.3158711
1,10170,0.3152725
1,10176,0.3146744
1,10182,0.314077
1,10188,0.31348
1,10194,0.3128833
1,10200,0.312287
1,10206,0.311691
1,10212,0.3110953
1,10218,0.3104999
1,10224,0.3099048
1,10230,0.3093101
1,10236,0.3087156
1,10242,0.3081214
1,10248,0.3075276
1,10254,0.3069341
1,10260,0.306341
1,10266,0.3057483
1,10272,0.3051559
1,10278,0.3045639
1,10284,0.3039722
1,10290,0.3033809
1,10296,0.3027899
1,10302,0.3021993
1,10308,0.3016089
1,10314,0.3010188
1,10320,0.3004289
1,10326,0.2998394
1,10332,0.2992501
1,10338,0.2986611
1,10344,0.2980722
1,10350,0.2974837
1,10356,0.2968954
1,10362,0.2963074
1,10368,0.2957196
1,10374,0.2951322
1,10380,0.2945451
1,10386,0.2939582
1,10392,0.2933717
1,10398,0.2927855
1,10404,0.2921996
1,10410,0.2916141
1,10416,0.2910288
1,10422,0.2904438
1,10428,0.2898591
1,10434,0.2892747
1,10440,0.2886905
1,10446,0.2881065
1,10452,0.2875227
1,10458,0.2869389
1,10464,0.2863552
1,10470,0.2857715
1,10476,0.2851878
1,10482,0.284604
1,10488,0.2840201
1,10494,0.283436
1,10500,0.2828518
1,10506,0.2822674
1,10512,0.2816828
1,10518,0.2810979
1,10524,0.2805129
1,10530,0.2799277
1,10536,0.2793422
1,10542,0.2787566
1,10548,0.2781708
1,10554,0.2775849
1,10560,0.2769987
1,10566,0.2764123
1,10572,0.2758258
1,10578,0.2752392
1,10584,0.2746524
1,10590,0.2740653
1,10596,0.2734782
1,10602,0.2728907
1,10608,0.2723031
1,10614,0.2717153
1,10620,0.2711272
1,10626,0.270539
1,10632,0.2699505
1,10638,0.2693617
1,10644,0.2687727
1,10650,0.2681835
1,10656,0.2675941
1,10662,0.2670045
1,10668,0.2664146
1,10674,0.2658246
1,10680,0.2652344
1,10686,0.2646439
1,10692,0.2640533
1,10698,0.2634625
1,10704,0.2628716
1,10710,0.2622805
1,10716,0.2616892
1,10722,0.2610978
1,10728,0.2605062
1,10734,0.2599144
1,10740,0.2593225
1,10746,0.2587305
1,10752,0.2581383
1,10758,0.2575459
1,10764,0.2569534
1,10770,0.2563608
1,10776,0.2557681
1,10782,0.2551752
1,10788,0.2545823
1,10794,0.2539892
1,10800,0.2533961
1,10806,0.2528028
1,10812,0.2522095
1,10818,0.2516161
1,10824,0.2510226
1,10830,0.250429
1,10836,0.2498354
1,10842,0.2492418
1,10848,0.2486481
1,10854,0.2480543
1,10860,0.2474606
1,10866,0.2468668
1,10872,0.246273
1,10878,0.2456792
1,10884,0.2450854
1,10890,0.2444915
1,10896,0.2438978
1,10902,0.243304
1,10908,0.2427102
1,10914,0.2421165
1,10920,0.2415228
1,10926,0.2409292
1,10932,0.2403356
1,10938,0.2397421
1,10944,0.2391486
1,10950,0.2385552
1,10956,0.237962
1,10962,0.2373688
1,10968,0.2367757
1,10974,0.2361827
1,10980,0.2355898
1,10986,0.2349971
1,10992,0.2344045
1,10998,0.233812
1,11004,0.2332197
1,11010,0.2326275
1,11016,0.2320355
1,11022,0.2314437
1,11028,0.230852
1,11034,0.2302605
1,11040,0.2296692
1,11046,0.2290781
1,11052,0.2284873
1,11058,0.2278966
1,11064,0.2273061
1,11070,0.2267159
1,11076,0.2261259
1,11082,0.2255362
1,11088,0.2249467
1,11094,0.2243575
1,11100,0.2237686
1,11106,0.2231799
1,11112,0.2225915
1,11118,0.2220034
1,11124,0.2214156
1,11130,0.2208281
1,11136,0.2202409
1,11142,0.2196541
1,11148,0.2190675
1,11154,0.2184813
1,11160,0.2178955
1,11166,0.21731
1,11172,0.2167248
1,11178,0.2161401
1,11184,0.2155557
1,11190,0.2149716
1,11196,0.214388
1,11202,0.2138048
1,11208,0.2132219
1,11214,0.2126395
1,11220,0.2120574
1,11226,0.2114758
1,11232,0.2108947
1,11238,0.2103139
1,11244,0.2097336
1,11250,0.2091538
1,11256,0.2085744
1,11262,0.2079955
1,11268,0.2074171
1,11274,0.2068391
1,11280,0.2062616
1,11286,0.2056846
1,11292,0.2051082
1,11298,0.2045322
1,11304,0.2039567
1,11310,0.2033818
1,11316,0.2028074
1,11322,0.2022335
1,11328,0.2016601
1,11334,0.2010873
1,11340,0.2005151
1,11346,0.1999434
1,11352,0.1993723
1,11358,0.1988018
1,11364,0.1982318
1,11370,0.1976624
1,11376,0.1970936
1,11382,0.1965254
1,11388,0.1959579
1,11394,0.1953909
1,11400,0.1948245
1,11406,0.1942588
1,11412,0.1936937
1,11418,0.1931292
1,11424,0.1925654
1,11430,0.1920022
1,11436,0.1914397
1,11442,0.1908778
1,11448,0.1903166
1,11454,0.1897561
1,11460,0.1891962
1,11466,0.1886371
1,11472,0.1880786
1,11478,0.1875208
1,11484,0.1869637
1,11490,0.1864073
1,11496,0.1858516
1,11502,0.1852967
1,11508,0.1847424
1,11514,0.1841889
1,11520,0.1836362
2,0,0
2,6,1.044468E-05
2,12,0.0003033555
2,18,0.001772181
2,24,0.00564644
2,30,0.01303878
2,36,0.02467414
2,42,0.04080585
2,48,0.06125203
2,54,0.08549721
2,60,0.112816
2,66,0.1423881
2,72,0.1733882
2,78,0.2050479
2,84,0.2366909
2,90,0.2677504
2,96,0.2977717
2,102,0.326408
2,108,0.3534095
2,114,0.3786112
2,120,0.4019201
2,126,0.4233013
2,132,0.4427671
2,138,0.4603652
2,144,0.4761703
2,150,0.4902757
2,156,0.5027868
2,162,0.513816
2,168,0.5234774
2,174,0.531885
2,180,0.5391514
2,186,0.5453859
2,192,0.5506921
2,198,0.5551687
2,204,0.5589077
2,210,0.5619951
2,216,0.5645099
2,222,0.5665253
2,228,0.5681076
2,234,0.5693174
2,240,0.570209
2,246,0.5708303
2,252,0.5712237
2,258,0.5714273
2,264,0.5714749
2,270,0.571396
2,276,0.5712163
2,282,0.5709585
2,288,0.5706418
2,294,0.5702826
2,300,0.5698951
2,306,0.569491
2,312,0.5690801
2,318,0.5686704
2,324,0.5682686
2,330,0.5678799
2,336,0.5675083
2,342,0.5671574
2,348,0.5668293
2,354,0.5665259
2,360,0.5662483
2,366,0.5659974
2,372,0.5657735
2,378,0.5655767
2,384,0.5654067
2,390,0.5652633
2,396,0.565146
2,402,0.5650541
2,408,0.5649868
2,414,0.5649436
2,420,0.5649235
2,426,0.5649258
2,432,0.5649495
2,438,0.5649939
2,444,0.5650582
2,450,0.5651414
2,456,0.5652429
2,462,0.5653619
2,468,0.5654976
2,474,0.5656492
2,480,0.5658162
2,486,0.5659978
2,492,0.5661933
2,498,0.5664023
2,504,0.5666241
2,510,0.5668581
2,516,0.5671039
2,522,0.5673609
2,528,0.5676287
2,534,0.5679067
2,540,0.5681947
2,546,0.5684921
2,552,0.5687986
2,558,0.5691138
2,564,0.5694374
2,570,0.569769
2,576,0.5701083
2,582,0.5704551
2,588,0.5708089
2,594,0.5711697
2,600,0.571537
2,606,0.5719107
2,612,0.5722905
2,618,0.5726763
2,624,0.5730677
2,630,0.5734646
2,636,0.5738667
2,642,0.574274
2,648,0.5746862
2,654,0.5751031
2,660,0.5755246
2,666,0.5759505
2,672,0.5763807
2,678,0.576815
2,684,0.5772532
2,690,0.5776953
2,696,0.5781411
2,702,0.5785905
2,708,0.5790433
2,714,0.5794994
2,720,0.5799586
2,726,0.580421
2,732,0.5808864
2,738,0.5813546
2,744,0.5818255
2,750,0.5822991
2,756,0.5827752
2,762,0.5832537
2,768,0.5837346
2,774,0.5842178
2,780,0.584703
2,786,0.5851904
2,792,0.5856797
2,798,0.5861707
2,804,0.5866637
2,810,0.5871582
2,816,0.5876544
2,822,0.5881521
2,828,0.5886511
2,834,0.5891516
2,840,0.5896533
2,846,0.5901561
2,852,0.59066
2,858,0.5911649
2,864,0.5916708
2,870,0.5921775
2,876,0.592685
2,882,0.5931931
2,888,0.5937019
2,894,0.5942112
2,900,0.5947209
2,906,0.5952311
2,912,0.5957415
2,918,0.5962521
2,924,0.596763
2,930,0.5972738
2,936,0.5977848
2,942,0.5982956
2,948,0.5988063
2,954,0.5993168
2,960,0.5998271
2,966,0.6003369
2,972,0.6008464
2,978,0.6013554
2,984,0.6018638
2,990,0.6023716
2,996,0.6028787
2,1002,0.6033852
2,1008,0.6038907
2,1014,0.6043954
2,1020,0.6048991
2,1026,0.6054018
2,1032,0.6059034
2,1038,0.6064039
2,1044,0.6069032
2,1050,0.6074013
2,1056,0.6078979
2,1062,0.6083933
2,1068,0.6088871
2,1074,0.6093794
2,1080,0.6098702
2,1086,0.6103594
2,1092,0.6108468
2,1098,0.6113325
2,1104,0.6118165
2,1110,0.6122985
2,1116,0.6127787
2,1122,0.6132568
2,1128,0.6137329
2,1134,0.614207
2,1140,0.614679
2,1146,0.6151487
2,1152,0.6156162
2,1158,0.6160814
2,1164,0.6165443
2,1170,0.6170048
2,1176,0.6174628
2,1182,0.6179184
2,1188,0.6183714
2,1194,0.6188217
2,1200,0.6192695
2,1206,0.6197146
2,1212,0.6201569
2,1218,0.6205965
2,1224,0.6210332
2,1230,0.6214671
2,1236,0.621898
2,1242,0.622326
2,1248,0.622751
2,1254,0.6231729
2,1260,0.6235917
2,1266,0.6240075
2,1272,0.62442
2,1278,0.6248293
2,1284,0.6252354
2,1290,0.6256382
2,1296,0.6260376
2,1302,0.6264337
2,1308,0.6268263
2,1314,0.6272156
2,1320,0.6276013
2,1326,0.6279836
2,1332,0.6283622
2,1338,0.6287373
2,1344,0.6291088
2,1350,0.6294767
2,1356,0.6298408
2,1362,0.6302012
2,1368,0.6305578
2,1374,0.6309107
2,1380,0.6312598
2,1386,0.631605
2,1392,0.6319463
2,1398,0.6322837
2,1404,0.6326173
2,1410,0.6329468
2,1416,0.6332723
2,1422,0.6335939
2,1428,0.6339114
2,1434,0.6342248
2,1440,0.6345342
2,1446,0.6348493
2,1452,0.6354309
2,1458,0.6371443
2,1464,0.6411923
2,1470,0.6486772
2,1476,0.6603324
2,1482,0.6764318
2,1488,0.6968184
2,1494,0.7210002
2,1500,0.74827
2,1506,0.7778196
2,1512,0.80883
2,1518,0.8405344
2,1524,0.8722554
2,1530,0.9034227
2,1536,0.9335778
2,1542,0.962369
2,1548,0.9895425
2,1554,1.014929
2,1560,1.038433
2,1566,1.060015
2,1572,1.079686
2,1578,1.097492
2,1584,1.113506
2,1590,1.127819
2,1596,1.140536
2,1602,1.151769
2,1608,1.161631
2,1614,1.170236
2,1620,1.177696
2,1626,1.18412
2,1632,1.189611
2,1638,1.194269
2,1644,1.198184
2,1650,1.201442
2,1656,1.204123
2,1662,1.2063
2,1668,1.20804
2,1674,1.209401
2,1680,1.21044
2,1686,1.211203
2,1692,1.211734
2,1698,1.21207
2,1704,1.212244
2,1710,1.212288
2,1716,1.212225
2,1722,1.21208
2,1728,1.211871
2,1734,1.211614
2,1740,1.211324
2,1746,1.211012
2,1752,1.210689
2,1758,1.210362
2,1764,1.210038
2,1770,1.209722
2,1776,1.209418
2,1782,1.20913
2,1788,1.20886
2,1794,1.20861
2,1800,1.208381
2,1806,1.208173
2,1812,1.207988
2,1818,1.207824
2,1824,1.207683
2,1830,1.207564
2,1836,1.207465
2,1842,1.207387
2,1848,1.207329
2,1854,1.207291
2,1860,1.20727
2,1866,1.207267
2,1872,1.207281
2,1878,1.207311
2,1884,1.207355
2,1890,1.207414
2,1896,1.207486
2,1902,1.207571
2,1908,1.207668
2,1914,1.207777
2,1920,1.207895
2,1926,1.208024
2,1932,1.208162
2,1938,1.208309
2,1944,1.208463
2,1950,1.208626
2,1956,1.208795
2,1962,1.208971
2,1968,1.209153
2,1974,1.20934
2,1980,1.209533
2,1986,1.209731
2,1992,1.209933
2,1998,1.210139
2,2004,1.210349
2,2010,1.210563
2,2016,1.21078
2,2022,1.210999
2,2028,1.211221
2,2034,1.211445
2,2040,1.211672
2,2046,1.2119
2,2052,1.21213
2,2058,1.212361
2,2064,1.212594
2,2070,1.212827
2,2076,1.213062
2,2082,1.213297
2,2088,1.213532
2,2094,1.213768
2,2100,1.214004
2,2106,1.21424
2,2112,1.214476
2,2118,1.214712
2,2124,1.214947
2,2130,1.215181
2,2136,1.215414
2,2142,1.215645
2,2148,1.215873
2,2154,1.216098
2,2160,1.216319
2,2166,1.216536
2,2172,1.216749
2,2178,1.216958
2,2184,1.217163
2,2190,1.217363
2,2196,1.217559
2,2202,1.21775
2,2208,1.217936
2,2214,1.218117
2,2220,1.218294
2,2226,1.218466
2,2232,1.218633
2,2238,1.218796
2,2244,1.218953
2,2250,1.219106
2,2256,1.219253
2,2262,1.219396
2,2268,1.219534
2,2274,1.219666
2,2280,1.219795
2,2286,1.219918
2,2292,1.220036
2,2298,1.22015
2,2304,1.220258
2,2310,1.220362
2,2316,1.220461
2,2322,1.220555
2,2328,1.220644
2,2334,1.220729
2,2340,1.220809
2,2346,1.220883
2,2352,1.220954
2,2358,1.221019
2,2364,1.221079
2,2370,1.221135
2,2376,1.221187
2,2382,1.221233
2,2388,1.221275
2,2394,1.221312
2,2400,1.221345
2,2406,1.221372
2,2412,1.221396
2,2418,1.221415
2,2424,1.221429
2,2430,1.221438
2,2436,1.221443
2,2442,1.221444
2,2448,1.22144
2,2454,1.221431
2,2460,1.221418
2,2466,1.221401
2,2472,1.221379
2,2478,1.221352
2,2484,1.221322
2,2490,1.221286
2,2496,1.221247
2,2502,1.221203
2,2508,1.221154
2,2514,1.221102
2,2520,1.221045
2,2526,1.220984
2,2532,1.220918
2,2538,1.220848
2,2544,1.220774
2,2550,1.220695
2,2556,1.220612
2,2562,1.220525
2,2568,1.220434
2,2574,1.220339
2,2580,1.220239
2,2586,1.220135
2,2592,1.220027
2,2598,1.219915
2,2604,1.219799
2,2610,1.219679
2,2616,1.219554
2,2622,1.219425
2,2628,1.219293
2,2634,1.219156
2,2640,1.219015
2,2646,1.21887
2,2652,1.218721
2,2658,1.218568
2,2664,1.21841
2,2670,1.218249
2,2676,1.218084
2,2682,1.217915
2,2688,1.217742
2,2694,1.217565
2,2700,1.217384
2,2706,1.217198
2,2712,1.217009
2,2718,1.216816
2,2724,1.21662
2,2730,1.216419
2,2736,1.216214
2,2742,1.216005
2,2748,1.215793
2,2754,1.215576
2,2760,1.215356
2,2766,1.215132
2,2772,1.214904
2,2778,1.214672
2,2784,1.214436
2,2790,1.214197
2,2796,1.213953
2,2802,1.213706
2,2808,1.213455
2,2814,1.2132
2,2820,1.212942
2,2826,1.212679
2,2832,1.212413
2,2838,1.212143
2,2844,1.211869
2,2850,1.211592
2,2856,1.211311
2,2862,1.211026
2,2868,1.210737
2,2874,1.210445
2,2880,1.210148
2,2886,1.209859
2,2892,1.209836
2,2898,1.210945
2,2904,1.214389
2,2910,1.22127
2,2916,1.23232
2,2922,1.247814
2,2928,1.267594
2,2934,1.291169
2,2940,1.31783
2,2946,1.34677
2,2952,1.377169
2,2958,1.408261
2,2964,1.439368
2,2970,1.46992
2,2976,1.499458
2,2982,1.52763
2,2988,1.554184
2,2994,1.578948
2,3000,1.601828
2,3006,1.622785
2,3012,1.64183
2,3018,1.659007
2,3024,1.67439
2,3030,1.688071
2,3036,1.700154
2,3042,1.710751
2,3048,1.719976
2,3054,1.727942
2,3060,1.734761
2,3066,1.740542
2,3072,1.745389
2,3078,1.749401
2,3084,1.752668
2,3090,1.755278
2,3096,1.757309
2,3102,1.758834
2,3108,1.759919
2,3114,1.760625
2,3120,1.761007
2,3126,1.761112
2,3132,1.760983
2,3138,1.760658
2,3144,1.76017
2,3150,1.75955
2,3156,1.758822
2,3162,1.75801
2,3168,1.757133
2,3174,1.756207
2,3180,1.755246
2,3186,1.754262
2,3192,1.753266
2,3198,1.752264
2,3204,1.751264
2,3210,1.750272
2,3216,1.74929
2,3222,1.748322
2,3228,1.747372
2,3234,1.74644
2,3240,1.745528
2,3246,1.744636
2,3252,1.743765
2,3258,1.742916
2,3264,1.742088
2,3270,1.74128
2,3276,1.740492
2,3282,1.739724
2,3288,1.738974
2,3294,1.738243
2,3300,1.73753
2,3306,1.736832
2,3312,1.736151
2,3318,1.735484
2,3324,1.734831
2,3330,1.734192
2,3336,1.733566
2,3342,1.732951
2,3348,1.732347
2,3354,1.731754
2,3360,1.73117
2,3366,1.730596
2,3372,1.730029
2,3378,1.729471
2,3384,1.72892
2,3390,1.728376
2,3396,1.727838
2,3402,1.727306
2,3408,1.72678
2,3414,1.726258
2,3420,1.725741
2,3426,1.725228
2,3432,1.724718
2,3438,1.724211
2,3444,1.723705
2,3450,1.7232
2,3456,1.722695
2,3462,1.722189
2,3468,1.721683
2,3474,1.721176
2,3480,1.720667
2,3486,1.720156
2,3492,1.719643
2,3498,1.719128
2,3504,1.71861
2,3510,1.718089
2,3516,1.717566
2,3522,1.71704
2,3528,1.71651
2,3534,1.715977
2,3540,1.715441
2,3546,1.714901
2,3552,1.714357
2,3558,1.71381
2,3564,1.713259
2,3570,1.712704
2,3576,1.712145
2,3582,1.711583
2,3588,1.711016
2,3594,1.710445
2,3600,1.70987
2,3606,1.709291
2,3612,1.708707
2,3618,1.708119
2,3624,1.707527
2,3630,1.706931
2,3636,1.706331
2,3642,1.705726
2,3648,1.705117
2,3654,1.704503
2,3660,1.703885
2,3666,1.703263
2,3672,1.702636
2,3678,1.702005
2,3684,1.70137
2,3690,1.70073
2,3696,1.700086
2,3702,1.699438
2,3708,1.698785
2,3714,1.698128
2,3720,1.697467
2,3726,1.696801
2,3732,1.696131
2,3738,1.695456
2,3744,1.694778
2,3750,1.694095
2,3756,1.693408
2,3762,1.692716
2,3768,1.69202
2,3774,1.69132
2,3780,1.690616
2,3786,1.689908
2,3792,1.689195
2,3798,1.688479
2,3804,1.687758
2,3810,1.687033
2,3816,1.686304
2,3822,1.68557
2,3828,1.684832
2,3834,1.68409
2,3840,1.683342
2,3846,1.68259
2,3852,1.681834
2,3858,1.681072
2,3864,1.680304
2,3870,1.679531
2,3876,1.678753
2,3882,1.67797
2,3888,1.677181
2,3894,1.676387
2,3900,1.675587
2,3906,1.674783
2,3912,1.673973
2,3918,1.673158
2,3924,1.672339
2,3930,1.671514
2,3936,1.670685
2,3942,1.669851
2,3948,1.669012
2,3954,1.668167
2,3960,1.667319
2,3966,1.666465
2,3972,1.665606
2,3978,1.664743
2,3984,1.663875
2,3990,1.663002
2,3996,1.662125
2,4002,1.661242
2,4008,1.660356
2,4014,1.659464
2,4020,1.658569
2,4026,1.657669
2,4032,1.656765
2,4038,1.655856
2,4044,1.654944
2,4050,1.654027
2,4056,1.653106
2,4062,1.65218
2,4068,1.651251
2,4074,1.650318
2,4080,1.64938
2,4086,1.648438
2,4092,1.647493
2,4098,1.646543
2,4104,1.64559
2,4110,1.644633
2,4116,1.643672
2,4122,1.642708
2,4128,1.641739
2,4134,1.640767
2,4140,1.639792
2,4146,1.638813
2,4152,1.63783
2,4158,1.636844
2,4164,1.635855
2,4170,1.634862
2,4176,1.633866
2,4182,1.632866
2,4188,1.631863
2,4194,1.630857
2,4200,1.629848
2,4206,1.628835
2,4212,1.62782
2,4218,1.626801
2,4224,1.62578
2,4230,1.624755
2,4236,1.623727
2,4242,1.622697
2,4248,1.621663
2,4254,1.620627
2,4260,1.619588
2,4266,1.618546
2,4272,1.617501
2,4278,1.616454
2,4284,1.615404
2,4290,1.614352
2,4296,1.613297
2,4302,1.612239
2,4308,1.611179
2,4314,1.610116
2,4320,1.609051
2,4326,1.607994
2,4332,1.607205
2,4338,1.607549
2,4344,1.61023
2,4350,1.61635
2,4356,1.626643
2,4362,1.641382
2,4368,1.660411
2,4374,1.683239
2,4380,1.709157
2,4386,1.737357
2,4392,1.767022
2,4398,1.797383
2,4404,1.827764
2,4410,1.857593
2,4416,1.886411
2,4422,1.913867
2,4428,1.939707
2,4434,1.96376
2,4440,1.98593
2,4446,2.00618
2,4452,2.024519
2,4458,2.040993
2,4464,2.055674
2,4470,2.068655
2,4476,2.080041
2,4482,2.089942
2,4488,2.098472
2,4494,2.105746
2,4500,2.111874
2,4506,2.116966
2,4512,2.121127
2,4518,2.124453
2,4524,2.127037
2,4530,2.128965
2,4536,2.130316
2,4542,2.131163
2,4548,2.131573
2,4554,2.131605
2,4560,2.131315
2,4566,2.13075
2,4572,2.129953
2,4578,2.128961
2,4584,2.127809
2,4590,2.126526
2,4596,2.125138
2,4602,2.123667
2,4608,2.122133
2,4614,2.120553
2,4620,2.118939
2,4626,2.117305
2,4632,2.115659
2,4638,2.114011
2,4644,2.112366
2,4650,2.11073
2,4656,2.109106
2,4662,2.107498
2,4668,2.105907
2,4674,2.104337
2,4680,2.102787
2,4686,2.101259
2,4692,2.099752
2,4698,2.098267
2,4704,2.096804
2,4710,2.095363
2,4716,2.093942
2,4722,2.092541
2,4728,2.09116
2,4734,2.089798
2,4740,2.088453
2,4746,2.087126
2,4752,2.085816
2,4758,2.084521
2,4764,2.08324
2,4770,2.081974
2,4776,2.080721
2,4782,2.079481
2,4788,2.078252
2,4794,2.077034
2,4800,2.075827
2,4806,2.074629
2,4812,2.073441
2,4818,2.072261
2,4824,2.07109
2,4830,2.069925
2,4836,2.068768
2,4842,2.067617
2,4848,2.066471
2,4854,2.06533
2,4860,2.064192
2,4866,2.063057
2,4872,2.061924
2,4878,2.060792
2,4884,2.059662
2,4890,2.058532
2,4896,2.057402
2,4902,2.056273
2,4908,2.055142
2,4914,2.054012
2,4920,2.05288
2,4926,2.051747
2,4932,2.050613
2,4938,2.049478
2,4944,2.04834
2,4950,2.047201
2,4956,2.04606
2,4962,2.044916
2,4968,2.043771
2,4974,2.042622
2,4980,2.041472
2,4986,2.040318
2,4992,2.039162
2,4998,2.038003
2,5004,2.036842
2,5010,2.035677
2,5016,2.034509
2,5022,2.033339
2,5028,2.032165
2,5034,2.030988
2,5040,2.029808
2,5046,2.028624
2,5052,2.027437
2,5058,2.026247
2,5064,2.025054
2,5070,2.023857
2,5076,2.022657
2,5082,2.021454
2,5088,2.020247
2,5094,2.019036
2,5100,2.017822
2,5106,2.016603
2,5112,2.01538
2,5118,2.014153
2,5124,2.012922
2,5130,2.011685
2,5136,2.010444
2,5142,2.009199
2,5148,2.00795
2,5154,2.006695
2,5160,2.005437
2,5166,2.004174
2,5172,2.002906
2,5178,2.001633
2,5184,2.000356
2,5190,1.999075
2,5196,1.997789
2,5202,1.996498
2,5208,1.995203
2,5214,1.993904
2,5220,1.992599
2,5226,1.991291
2,5232,1.989978
2,5238,1.98866
2,5244,1.987339
2,5250,1.986012
2,5256,1.984682
2,5262,1.983347
2,5268,1.982007
2,5274,1.980664
2,5280,1.979316
2,5286,1.977963
2,5292,1.976607
2,5298,1.975246
2,5304,1.973881
2,5310,1.972512
2,5316,1.971139
2,5322,1.969762
2,5328,1.968381
2,5334,1.966996
2,5340,1.965606
2,5346,1.964213
2,5352,1.962816
2,5358,1.961415
2,5364,1.960011
2,5370,1.958602
2,5376,1.95719
2,5382,1.955773
2,5388,1.954354
2,5394,1.95293
2,5400,1.951503
2,5406,1.950072
2,5412,1.948638
2,5418,1.9472
2,5424,1.945759
2,5430,1.944314
2,5436,1.942866
2,5442,1.941415
2,5448,1.93996
2,5454,1.938502
2,5460,1.937041
2,5466,1.935576
2,5472,1.934108
2,5478,1.932637
2,5484,1.931163
2,5490,1.929686
2,5496,1.928206
2,5502,1.926723
2,5508,1.925237
2,5514,1.923748
2,5520,1.922256
2,5526,1.920762
2,5532,1.919264
2,5538,1.917764
2,5544,1.916261
2,5550,1.914756
2,5556,1.913248
2,5562,1.911737
2,5568,1.910223
2,5574,1.908708
2,5580,1.907189
2,5586,1.905668
2,5592,1.904145
2,5598,1.90262
2,5604,1.901092
2,5610,1.899562
2,5616,1.898029
2,5622,1.896494
2,5628,1.894957
2,5634,1.893418
2,5640,1.891877
2,5646,1.890334
2,5652,1.888789
2,5658,1.887242
2,5664,1.885693
2,5670,1.884142
2,5676,1.882589
2,5682,1.881034
2,5688,1.879477
2,5694,1.877919
2,5700,1.876359
2,5706,1.874797
2,5712,1.873234
2,5718,1.871668
2,5724,1.870102
2,5730,1.868534
2,5736,1.866964
2,5742,1.865393
2,5748,1.86382
2,5754,1.862246
2,5760,1.86067
2,5766,1.859103
2,5772,1.857806
2,5778,1.857643
2,5784,1.859818
2,5790,1.865433
2,5796,1.875221
2,5802,1.889457
2,5808,1.907985
2,5814,1.930311
2,5820,1.95573
2,5826,1.983432
2,5832,2.012599
2,5838,2.042465
2,5844,2.072351
2,5850,2.101687
2,5856,2.130015
2,5862,2.156982
2,5868,2.182333
2,5874,2.2059
2,5880,2.227586
2,5886,2.247352
2,5892,2.265208
2,5898,2.2812
2,5904,2.295401
2,5910,2.307903
2,5916,2.31881
2,5922,2.328233
2,5928,2.336287
2,5934,2.343085
2,5940,2.348739
2,5946,2.353357
2,5952,2.357045
2,5958,2.359899
2,5964,2.362012
2,5970,2.36347
2,5976,2.364352
2,5982,2.364731
2,5988,2.364673
2,5994,2.364239
2,6000,2.363484
2,6006,2.362454
2,6012,2.361193
2,6018,2.359739
2,6024,2.358125
2,6030,2.356381
2,6036,2.354533
2,6042,2.352603
2,6048,2.35061
2,6054,2.348572
2,6060,2.346503
2,6066,2.344413
2,6072,2.342312
2,6078,2.34021
2,6084,2.338112
2,6090,2.336024
2,6096,2.33395
2,6102,2.331892
2,6108,2.329855
2,6114,2.327838
2,6120,2.325844
2,6126,2.323874
2,6132,2.321927
2,6138,2.320004
2,6144,2.318104
2,6150,2.316227
2,6156,2.314373
2,6162,2.312541
2,6168,2.31073
2,6174,2.308939
2,6180,2.307168
2,6186,2.305414
2,6192,2.303679
2,6198,2.301959
2,6204,2.300255
2,6210,2.298566
2,6216,2.296891
2,6222,2.29523
2,6228,2.293581
2,6234,2.291944
2,6240,2.290318
2,6246,2.288702
2,6252,2.287097
2,6258,2.2855
2,6264,2.283913
2,6270,2.282334
2,6276,2.280762
2,6282,2.279197
2,6288,2.277637
2,6294,2.276082
2,6300,2.274531
2,6306,2.272984
2,6312,2.271439
2,6318,2.269896
2,6324,2.268354
2,6330,2.266814
2,6336,2.265276
2,6342,2.263737
2,6348,2.262199
2,6354,2.260662
2,6360,2.259124
2,6366,2.257585
2,6372,2.256046
2,6378,2.254506
2,6384,2.252965
2,6390,2.251423
2,6396,2.24988
2,6402,2.248335
2,6408,2.246788
2,6414,2.24524
2,6420,2.24369
2,6426,2.242139
2,6432,2.240585
2,6438,2.239029
2,6444,2.237471
2,6450,2.235911
2,6456,2.234348
2,6462,2.232784
2,6468,2.231216
2,6474,2.229647
2,6480,2.228075
2,6486,2.226499
2,6492,2.224921
2,6498,2.22334
2,6504,2.221756
