"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
27,1890,25.08476
27,1905,25.04857
27,1920,25.01239
27,1935,24.97623
27,1950,24.94009
27,1965,24.90397
27,1980,24.86786
27,1995,24.83177
27,2010,24.79569
27,2025,24.75963
27,2040,24.72359
27,2055,24.68757
27,2070,24.65156
27,2085,24.61557
27,2100,24.57959
27,2115,24.54363
27,2130,24.50769
27,2145,24.47176
27,2160,24.43585
27,2175,24.39996
27,2190,24.36408
27,2205,24.32822
27,2220,24.29238
27,2235,24.25655
27,2250,24.22075
27,2265,24.18495
27,2280,24.14918
27,2295,24.11343
27,2310,24.07769
27,2325,24.04197
27,2340,24.00627
27,2355,23.97059
27,2370,23.93492
27,2385,23.89928
27,2400,23.86366
27,2415,23.82805
27,2430,23.79247
27,2445,23.7569
27,2460,23.72136
27,2475,23.68583
27,2490,23.65033
27,2505,23.61485
27,2520,23.57939
27,2535,23.54395
27,2550,23.50853
27,2565,23.47313
27,2580,23.43776
27,2595,23.40241
27,2610,23.36709
27,2625,23.33178
27,2640,23.2965
27,2655,23.26125
27,2670,23.22602
27,2685,23.19081
27,2700,23.15563
27,2715,23.12048
27,2730,23.08535
27,2745,23.05025
27,2760,23.01517
27,2775,22.98012
27,2790,22.94509
27,2805,22.9101
27,2820,22.87512
27,2835,22.84018
27,2850,22.80527
27,2865,22.77038
27,2880,22.73553
27,2895,22.7007
27,2910,22.6659
27,2925,22.63113
27,2940,22.59639
27,2955,22.56168
27,2970,22.52701
27,2985,22.49236
27,3000,22.45774
27,3015,22.42316
27,3030,22.3886
27,3045,22.35408
27,3060,22.31959
27,3075,22.28514
27,3090,22.25071
27,3105,22.21632
27,3120,22.18196
27,3135,22.14764
27,3150,22.11335
27,3165,22.07909
27,3180,22.04487
27,3195,22.01068
27,3210,21.97653
27,3225,21.94241
27,3240,21.90833
27,3255,21.87428
27,3270,21.84027
27,3285,21.8063
27,3300,21.77236
27,3315,21.73846
27,3330,21.7046
27,3345,21.67077
27,3360,21.63698
27,3375,21.60323
27,3390,21.56951
27,3405,21.53583
27,3420,21.5022
27,3435,21.46859
27,3450,21.43503
27,3465,21.40151
27,3480,21.36802
27,3495,21.33458
27,3510,21.30117
27,3525,21.26781
27,3540,21.23448
27,3555,21.20119
27,3570,21.16794
27,3585,21.13474
27,3600,21.10157
27,3615,21.06844
27,3630,21.03536
27,3645,21.00231
27,3660,20.96931
27,3675,20.93635
27,3690,20.90343
27,3705,20.87055
27,3720,20.83771
27,3735,20.80491
27,3750,20.77216
27,3765,20.73945
27,3780,20.70678
27,3795,20.67415
27,3810,20.64156
27,3825,20.60902
27,3840,20.57652
27,3855,20.54406
27,3870,20.51165
27,3885,20.47927
27,3900,20.44695
27,3915,20.41466
27,3930,20.38242
27,3945,20.35022
27,3960,20.31806
27,3975,20.28595
27,3990,20.25388
27,4005,20.22186
27,4020,20.18988
27,4035,20.15794
27,4050,20.12605
27,4065,20.0942
27,4080,20.0624
27,4095,20.03064
27,4110,19.99892
27,4125,19.96725
27,4140,19.93563
27,4155,19.90404
27,4170,19.87251
27,4185,19.84101
27,4200,19.80956
27,4215,19.77816
27,4230,19.7468
27,4245,19.71549
27,4260,19.68422
27,4275,19.65299
27,4290,19.62181
27,4305,19.59068
27,4320,19.55959
27,4335,19.52855
27,4350,19.49755
27,4365,19.4666
27,4380,19.43569
27,4395,19.40483
27,4410,19.37401
27,4425,19.34324
27,4440,19.31251
27,4455,19.28182
27,4470,19.25119
27,4485,19.2206
27,4500,19.19005
27,4515,19.15955
27,4530,19.1291
27,4545,19.09869
27,4560,19.06832
27,4575,19.038
27,4590,19.00773
27,4605,18.9775
27,4620,18.94732
27,4635,18.91718
27,4650,18.88709
27,4665,18.85704
27,4680,18.82704
27,4695,18.79709
27,4710,18.76718
27,4725,18.73731
27,4740,18.70749
27,4755,18.67772
27,4770,18.64799
27,4785,18.61831
27,4800,18.58867
27,4815,18.55908
27,4830,18.52953
27,4845,18.50003
27,4860,18.47058
27,4875,18.44117
27,4890,18.4118
27,4905,18.38248
27,4920,18.3532
27,4935,18.32398
27,4950,18.29479
27,4965,18.26565
27,4980,18.23656
27,4995,18.20751
27,5010,18.1785
27,5025,18.14955
27,5040,18.12063
27,5055,18.09176
27,5070,18.06294
27,5085,18.03416
27,5100,18.00542
27,5115,17.97674
27,5130,17.94809
27,5145,17.91949
27,5160,17.89094
27,5175,17.86243
27,5190,17.83396
27,5205,17.80554
27,5220,17.77716
27,5235,17.74883
27,5250,17.72054
27,5265,17.6923
27,5280,17.6641
27,5295,17.63595
27,5310,17.60784
27,5325,17.57977
27,5340,17.55175
27,5355,17.52378
27,5370,17.49584
27,5385,17.46795
27,5400,17.44011
27,5415,17.41231
27,5430,17.38455
27,5445,17.35684
27,5460,17.32917
27,5475,17.30155
27,5490,17.27397
27,5505,17.24643
27,5520,17.21894
27,5535,17.19149
27,5550,17.16408
27,5565,17.13672
27,5580,17.1094
27,5595,17.08212
27,5610,17.05489
27,5625,17.0277
27,5640,17.00055
27,5655,16.97345
27,5670,16.94639
27,5685,16.91937
27,5700,16.8924
27,5715,16.86547
27,5730,16.83858
27,5745,16.81174
27,5760,16.78493
27,5775,16.75818
27,5790,16.73146
27,5805,16.70479
27,5820,16.67815
27,5835,16.65157
27,5850,16.62502
27,5865,16.59852
27,5880,16.57205
27,5895,16.54564
27,5910,16.51926
27,5925,16.49292
27,5940,16.46663
27,5955,16.44038
27,5970,16.41417
27,5985,16.38801
27,6000,16.36188
27,6015,16.3358
27,6030,16.30976
27,6045,16.28376
27,6060,16.2578
27,6075,16.23188
27,6090,16.20601
27,6105,16.18018
27,6120,16.15438
27,6135,16.12863
27,6150,16.10292
27,6165,16.07726
27,6180,16.05163
27,6195,16.02604
27,6210,16.0005
27,6225,15.97499
27,6240,15.94953
27,6255,15.92411
27,6270,15.89873
27,6285,15.87339
27,6300,15.84809
27,6315,15.82283
27,6330,15.79761
27,6345,15.77243
27,6360,15.74729
27,6375,15.7222
27,6390,15.69714
27,6405,15.67212
27,6420,15.64715
27,6435,15.62221
27,6450,15.59731
27,6465,15.57246
27,6480,15.54764
27,6495,15.52286
27,6510,15.49813
27,6525,15.47343
27,6540,15.44877
27,6555,15.42415
27,6570,15.39957
27,6585,15.37503
27,6600,15.35053
27,6615,15.32607
27,6630,15.30165
27,6645,15.27727
27,6660,15.25293
27,6675,15.22862
27,6690,15.20436
27,6705,15.18013
27,6720,15.15595
27,6735,15.1318
27,6750,15.10769
27,6765,15.08362
27,6780,15.05959
27,6795,15.0356
27,6810,15.01164
27,6825,14.98773
27,6840,14.96385
27,6855,14.94001
27,6870,14.91621
27,6885,14.89244
27,6900,14.86872
27,6915,14.84503
27,6930,14.82138
27,6945,14.79777
27,6960,14.7742
27,6975,14.75067
27,6990,14.72717
27,7005,14.70371
27,7020,14.68029
27,7035,14.65691
27,7050,14.63356
27,7065,14.61025
27,7080,14.58698
27,7095,14.56374
27,7110,14.54055
27,7125,14.51739
27,7140,14.49427
27,7155,14.47118
27,7170,14.44813
27,7185,14.42512
27,7200,14.40215
27,7215,14.37921
27,7230,14.35631
27,7245,14.33345
27,7260,14.31062
27,7275,14.28783
27,7290,14.26507
27,7305,14.24236
27,7320,14.21968
27,7335,14.19703
27,7350,14.17442
27,7365,14.15185
27,7380,14.12932
27,7395,14.10682
27,7410,14.08435
27,7425,14.06192
27,7440,14.03953
27,7455,14.01718
27,7470,13.99486
27,7485,13.97257
27,7500,13.95033
27,7515,13.92811
27,7530,13.90594
27,7545,13.8838
27,7560,13.86169
27,7575,13.83962
27,7590,13.81758
27,7605,13.79559
27,7620,13.77362
27,7635,13.75169
27,7650,13.7298
27,7665,13.70794
27,7680,13.68612
27,7695,13.66433
27,7710,13.64257
27,7725,13.62085
27,7740,13.59917
27,7755,13.57752
27,7770,13.55591
27,7785,13.53433
27,7800,13.51278
27,7815,13.49127
27,7830,13.46979
27,7845,13.44835
27,7860,13.42694
27,7875,13.40557
27,7890,13.38423
27,7905,13.36293
27,7920,13.34165
27,7935,13.32042
27,7950,13.29921
27,7965,13.27805
27,7980,13.25691
27,7995,13.23581
27,8010,13.21474
27,8025,13.19371
27,8040,13.17271
27,8055,13.15174
27,8070,13.13081
27,8085,13.10991
27,8100,13.08904
27,8115,13.06821
27,8130,13.04741
27,8145,13.02665
27,8160,13.00591
27,8175,12.98522
27,8190,12.96455
27,8205,12.94392
27,8220,12.92332
27,8235,12.90275
27,8250,12.88222
27,8265,12.86171
27,8280,12.84125
27,8295,12.82081
27,8310,12.80041
27,8325,12.78004
27,8340,12.7597
27,8355,12.73939
27,8370,12.71912
27,8385,12.69888
27,8400,12.67867
27,8415,12.65849
27,8430,12.63835
27,8445,12.61824
27,8460,12.59816
27,8475,12.57811
27,8490,12.5581
27,8505,12.53812
27,8520,12.51817
27,8535,12.49825
27,8550,12.47836
27,8565,12.4585
27,8580,12.43868
27,8595,12.41889
27,8610,12.39913
27,8625,12.3794
27,8640,12.3597
27,8655,12.34004
27,8670,12.3204
27,8685,12.3008
27,8700,12.28123
27,8715,12.26169
27,8730,12.24218
27,8745,12.2227
27,8760,12.20325
27,8775,12.18384
27,8790,12.16445
27,8805,12.1451
27,8820,12.12577
27,8835,12.10648
27,8850,12.08722
27,8865,12.06799
27,8880,12.04879
27,8895,12.02962
27,8910,12.01048
27,8925,11.99138
27,8940,11.9723
27,8955,11.95325
27,8970,11.93423
27,8985,11.91525
27,9000,11.89629
27,9015,11.87737
27,9030,11.85847
27,9045,11.83961
27,9060,11.82077
27,9075,11.80197
27,9090,11.78319
27,9105,11.76445
27,9120,11.74573
27,9135,11.72705
27,9150,11.70839
27,9165,11.68977
27,9180,11.67117
27,9195,11.6526
27,9210,11.63407
27,9225,11.61556
27,9240,11.59708
27,9255,11.57864
27,9270,11.56022
27,9285,11.54183
27,9300,11.52347
27,9315,11.50514
27,9330,11.48684
27,9345,11.46856
27,9360,11.45032
27,9375,11.43211
27,9390,11.41392
27,9405,11.39577
27,9420,11.37764
27,9435,11.35954
27,9450,11.34147
27,9465,11.32343
27,9480,11.30542
27,9495,11.28744
27,9510,11.26949
27,9525,11.25156
27,9540,11.23366
27,9555,11.2158
27,9570,11.19796
27,9585,11.18015
27,9600,11.16236
27,9615,11.14461
27,9630,11.12688
27,9645,11.10918
27,9660,11.09151
27,9675,11.07387
27,9690,11.05626
27,9705,11.03867
27,9720,11.02112
27,9735,11.00359
27,9750,10.98609
27,9765,10.96861
27,9780,10.95117
27,9795,10.93375
27,9810,10.91636
27,9825,10.899
27,9840,10.88166
27,9855,10.86436
27,9870,10.84708
27,9885,10.82983
27,9900,10.8126
27,9915,10.7954
27,9930,10.77824
27,9945,10.76109
27,9960,10.74398
27,9975,10.72689
27,9990,10.70983
27,10005,10.6928
27,10020,10.67579
27,10035,10.65881
27,10050,10.64186
27,10065,10.62494
27,10080,10.60804
27,10095,10.59117
27,10110,10.57432
27,10125,10.55751
27,10140,10.54072
27,10155,10.52395
27,10170,10.50722
27,10185,10.49051
27,10200,10.47382
28,0,0
28,3,0.00184768
28,6,0.03695782
28,9,0.1562784
28,12,0.3870524
28,15,0.7367362
28,18,1.200922
28,21,1.768646
28,24,2.425848
28,27,3.157467
28,30,3.948663
28,33,4.785472
28,36,5.655137
28,39,6.546219
28,42,7.44859
28,45,8.353374
28,48,9.252854
28,51,10.14034
28,54,11.01007
28,57,11.85705
28,60,12.677
28,63,13.46621
28,66,14.22153
28,69,14.94027
28,72,15.62021
28,75,16.25957
28,78,16.85702
28,81,17.41173
28,84,17.92331
28,87,18.3919
28,90,18.81807
28,93,19.20286
28,96,19.54771
28,99,19.85437
28,102,20.12488
28,105,20.36146
28,108,20.56647
28,111,20.74235
28,114,20.89152
28,117,21.01636
28,120,21.1192
28,135,21.37528
28,150,21.34982
28,165,21.18137
28,180,20.95019
28,195,20.69972
28,210,20.45109
28,225,20.21235
28,240,19.98467
28,255,19.76634
28,270,19.55506
28,285,19.34886
28,300,19.14636
28,315,18.94668
28,330,18.74932
28,345,18.554
28,360,18.36061
28,375,18.16907
28,390,17.9794
28,405,17.79159
28,420,17.60567
28,435,17.42166
28,450,17.23957
28,465,17.05942
28,480,16.88121
28,495,16.70495
28,510,16.53064
28,525,16.35826
28,540,16.18782
28,555,16.0193
28,570,15.85269
28,585,15.68797
28,600,15.52513
28,615,15.36415
28,630,15.20501
28,645,15.04769
28,660,14.89218
28,675,14.73845
28,690,14.58648
28,705,14.43624
28,720,14.28773
28,735,14.14092
28,750,13.99578
28,765,13.8523
28,780,13.71045
28,795,13.57022
28,810,13.43158
28,825,13.29451
28,840,13.159
28,855,13.02502
28,870,12.89254
28,885,12.76157
28,900,12.63206
28,915,12.50401
28,930,12.37739
28,945,12.25218
28,960,12.12838
28,975,12.00595
28,990,11.88488
28,1005,11.76515
28,1020,11.64675
28,1035,11.52966
28,1050,11.41385
28,1065,11.29932
28,1080,11.18604
28,1095,11.07401
28,1110,10.9632
28,1125,10.85359
28,1140,10.74518
28,1155,10.63794
28,1170,10.53187
28,1185,10.42694
28,1200,10.32314
28,1215,10.22046
28,1230,10.11889
28,1245,10.0184
28,1260,9.918981
28,1275,9.820624
28,1290,9.723316
28,1305,9.627041
28,1320,9.531786
28,1335,9.437539
28,1350,9.344286
28,1365,9.252015
28,1380,9.160714
28,1395,9.070371
28,1410,8.980972
28,1425,8.892509
28,1440,8.804967
28,1455,8.718335
28,1470,8.632604
28,1485,8.54776
28,1500,8.463794
28,1515,8.380694
28,1530,8.29845
28,1545,8.217053
28,1560,8.136491
28,1575,8.056753
28,1590,7.977832
28,1605,7.899716
28,1620,7.822395
28,1635,7.745862
28,1650,7.670105
28,1665,7.595116
28,1680,7.520885
28,1695,7.447405
28,1710,7.374665
28,1725,7.302659
28,1740,7.231375
28,1755,7.160807
28,1770,7.090947
28,1785,7.021785
28,1800,6.953314
28,1815,6.885527
28,1830,6.818415
28,1845,6.75197
28,1860,6.686185
28,1875,6.621053
28,1890,6.556566
28,1905,6.492718
28,1920,6.4295
28,1935,6.366906
28,1950,6.304929
28,1965,6.243562
28,1980,6.182799
28,1995,6.122633
28,2010,6.063056
28,2025,6.004064
28,2040,5.945649
28,2055,5.887805
28,2070,5.830527
28,2085,5.773808
28,2100,5.717641
28,2115,5.662022
28,2130,5.606945
28,2145,5.552402
28,2160,5.49839
28,2175,5.444902
28,2190,5.391932
28,2205,5.339477
28,2220,5.287529
28,2235,5.236084
28,2250,5.185137
28,2265,5.134681
28,2280,5.084713
28,2295,5.035228
28,2310,4.98622
28,2325,4.937684
28,2340,4.889616
28,2355,4.84201
28,2370,4.794863
28,2385,4.748169
28,2400,4.701925
28,2415,4.656125
28,2430,4.610764
28,2445,4.565839
28,2460,4.521346
28,2475,4.477279
28,2490,4.433635
28,2505,4.390409
28,2520,4.347598
28,2535,4.305197
28,2550,4.263202
28,2565,4.22161
28,2580,4.180415
28,2595,4.139615
28,2610,4.099205
28,2625,4.059183
28,2640,4.019543
28,2655,3.980282
28,2670,3.941396
28,2685,3.902883
28,2700,3.864738
28,2715,3.826957
28,2730,3.789538
28,2745,3.752476
28,2760,3.715769
28,2775,3.679412
28,2790,3.643404
28,2805,3.607739
28,2820,3.572415
28,2835,3.537429
28,2850,3.502778
28,2865,3.468457
28,2880,3.434465
28,2895,3.400798
28,2910,3.367452
28,2925,3.334426
28,2940,3.301715
28,2955,3.269318
28,2970,3.23723
28,2985,3.205449
28,3000,3.173973
28,3015,3.142797
28,3030,3.111921
28,3045,3.081339
28,3060,3.051051
28,3075,3.021052
28,3090,2.991341
28,3105,2.961915
28,3120,2.93277
28,3135,2.903906
28,3150,2.875317
28,3165,2.847003
28,3180,2.818961
28,3195,2.791188
28,3210,2.763681
28,3225,2.736438
28,3240,2.709457
28,3255,2.682735
28,3270,2.65627
28,3285,2.630059
28,3300,2.6041
28,3315,2.578391
28,3330,2.552929
28,3345,2.527713
28,3360,2.502738
28,3375,2.478005
28,3390,2.45351
28,3405,2.42925
28,3420,2.405225
28,3435,2.381431
28,3450,2.357867
28,3465,2.33453
28,3480,2.311418
28,3495,2.288529
28,3510,2.265862
28,3525,2.243414
28,3540,2.221182
28,3555,2.199166
28,3570,2.177362
28,3585,2.15577
28,3600,2.134386
28,3615,2.11321
28,3630,2.092238
28,3645,2.07147
28,3660,2.050904
28,3675,2.030536
28,3690,2.010367
28,3705,1.990393
28,3720,1.970613
28,3735,1.951025
28,3750,1.931628
28,3765,1.912419
28,3780,1.893397
28,3795,1.87456
28,3810,1.855906
28,3825,1.837434
28,3840,1.819142
28,3855,1.801028
28,3870,1.78309
28,3885,1.765328
28,3900,1.747738
28,3915,1.730321
28,3930,1.713073
28,3945,1.695994
28,3960,1.679082
28,3975,1.662335
28,3990,1.645752
28,4005,1.629331
28,4020,1.61307
28,4035,1.596969
28,4050,1.581026
28,4065,1.565238
28,4080,1.549606
28,4095,1.534126
28,4110,1.518799
28,4125,1.503622
28,4140,1.488594
28,4155,1.473713
28,4170,1.458979
28,4185,1.444389
28,4200,1.429942
28,4215,1.415638
28,4230,1.401475
28,4245,1.387451
28,4260,1.373564
28,4275,1.359815
28,4290,1.346201
28,4305,1.332721
28,4320,1.319375
28,4335,1.306159
28,4350,1.293074
28,4365,1.280119
28,4380,1.267291
28,4395,1.25459
28,4410,1.242014
28,4425,1.229563
28,4440,1.217234
28,4455,1.205028
28,4470,1.192942
28,4485,1.180976
28,4500,1.169128
28,4515,1.157398
28,4530,1.145784
28,4545,1.134285
28,4560,1.1229
28,4575,1.111627
28,4590,1.100467
28,4605,1.089417
28,4620,1.078477
28,4635,1.067646
28,4650,1.056922
28,4665,1.046305
28,4680,1.035793
28,4695,1.025385
28,4710,1.015082
28,4725,1.00488
28,4740,0.9947804
28,4755,0.9847809
28,4770,0.9748811
28,4785,0.9650797
28,4800,0.955376
28,4815,0.9457691
28,4830,0.9362578
28,4845,0.9268413
28,4860,0.9175187
28,4875,0.9082891
28,4890,0.8991516
28,4905,0.8901052
28,4920,0.8811492
28,4935,0.8722826
28,4950,0.8635045
28,4965,0.8548141
28,4980,0.8462105
28,4995,0.8376929
28,5010,0.8292604
28,5025,0.8209123
28,5040,0.8126476
28,5055,0.8044657
28,5070,0.7963656
28,5085,0.7883466
28,5100,0.7804078
28,5115,0.7725486
28,5130,0.7647681
28,5145,0.7570655
28,5160,0.74944
28,5175,0.741891
28,5190,0.7344177
28,5205,0.7270193
28,5220,0.7196951
28,5235,0.7124444
28,5250,0.7052664
28,5265,0.6981604
28,5280,0.6911258
28,5295,0.6841617
28,5310,0.6772676
28,5325,0.6704427
28,5340,0.6636863
28,5355,0.6569979
28,5370,0.6503766
28,5385,0.643822
28,5400,0.6373331
28,5415,0.6309095
28,5430,0.6245505
28,5445,0.6182554
28,5460,0.6120237
28,5475,0.6058547
28,5490,0.5997477
28,5505,0.5937022
28,5520,0.5877175
28,5535,0.5817931
28,5550,0.5759283
28,5565,0.5701227
28,5580,0.5643754
28,5595,0.558686
28,5610,0.553054
28,5625,0.5474787
28,5640,0.5419596
28,5655,0.5364961
28,5670,0.5310877
28,5685,0.5257338
28,5700,0.5204338
28,5715,0.5151874
28,5730,0.5099939
28,5745,0.5048527
28,5760,0.4997633
28,5775,0.4947253
28,5790,0.4897382
28,5805,0.4848014
28,5820,0.4799144
28,5835,0.4750767
28,5850,0.4702879
28,5865,0.4655474
28,5880,0.4608547
28,5895,0.4562095
28,5910,0.4516111
28,5925,0.4470592
28,5940,0.4425533
28,5955,0.4380929
28,5970,0.4336775
28,5985,0.4293068
28,6000,0.4249802
28,6015,0.4206973
28,6030,0.4164577
28,6045,0.412261
28,6060,0.4081067
28,6075,0.4039943
28,6090,0.3999236
28,6105,0.3958939
28,6120,0.3919051
28,6135,0.3879565
28,6150,0.3840479
28,6165,0.3801788
28,6180,0.3763488
28,6195,0.3725576
28,6210,0.3688047
28,6225,0.3650898
28,6240,0.3614124
28,6255,0.3577723
28,6270,0.3541689
28,6285,0.350602
28,6300,0.3470712
28,6315,0.3435762
28,6330,0.3401164
28,6345,0.3366917
28,6360,0.3333017
28,6375,0.3299459
28,6390,0.3266241
28,6405,0.3233359
28,6420,0.320081
28,6435,0.3168591
28,6450,0.3136697
28,6465,0.3105126
28,6480,0.3073875
28,6495,0.304294
28,6510,0.3012318
28,6525,0.2982007
28,6540,0.2952001
28,6555,0.29223
28,6570,0.28929
28,6585,0.2863796
28,6600,0.2834988
28,6615,0.2806471
28,6630,0.2778243
28,6645,0.27503
28,6660,0.2722641
28,6675,0.2695261
28,6690,0.2668158
28,6705,0.264133
28,6720,0.2614774
28,6735,0.2588486
28,6750,0.2562464
28,6765,0.2536706
28,6780,0.2511209
28,6795,0.248597
28,6810,0.2460986
28,6825,0.2436255
28,6840,0.2411774
28,6855,0.2387542
28,6870,0.2363554
28,6885,0.2339809
28,6900,0.2316305
28,6915,0.2293039
28,6930,0.2270007
28,6945,0.224721
28,6960,0.2224642
28,6975,0.2202304
28,6990,0.2180191
28,7005,0.2158302
28,7020,0.2136635
28,7035,0.2115187
28,7050,0.2093956
28,7065,0.207294
28,7080,0.2052136
28,7095,0.2031543
28,7110,0.2011158
28,7125,0.199098
28,7140,0.1971005
28,7155,0.1951233
28,7170,0.1931661
28,7185,0.1912287
28,7200,0.1893109
28,7215,0.1874125
28,7230,0.1855332
28,7245,0.183673
28,7260,0.1818316
28,7275,0.1800089
28,7290,0.1782045
28,7305,0.1764184
28,7320,0.1746504
28,7335,0.1729003
28,7350,0.1711678
28,7365,0.1694529
28,7380,0.1677553
28,7395,0.1660748
28,7410,0.1644114
28,7425,0.1627647
28,7440,0.1611347
28,7455,0.1595212
28,7470,0.157924
28,7485,0.1563429
28,7500,0.1547778
28,7515,0.1532286
28,7530,0.1516949
28,7545,0.1501768
28,7560,0.148674
28,7575,0.1471864
28,7590,0.1457138
28,7605,0.1442561
28,7620,0.1428131
28,7635,0.1413847
28,7650,0.1399707
28,7665,0.138571
28,7680,0.1371855
28,7695,0.1358139
28,7710,0.1344561
28,7725,0.1331121
28,7740,0.1317816
28,7755,0.1304646
28,7770,0.1291609
28,7785,0.1278703
28,7800,0.1265927
28,7815,0.125328
28,7830,0.1240762
28,7845,0.1228369
28,7860,0.1216101
28,7875,0.1203957
28,7890,0.1191935
28,7905,0.1180035
28,7920,0.1168255
28,7935,0.1156594
28,7950,0.114505
28,7965,0.1133622
28,7980,0.112231
28,7995,0.1111112
28,8010,0.1100026
28,8025,0.1089053
28,8040,0.107819
28,8055,0.1067436
28,8070,0.1056791
28,8085,0.1046253
28,8100,0.1035821
28,8115,0.1025495
28,8130,0.1015272
28,8145,0.1005152
28,8160,0.09951345
28,8175,0.09852176
28,8190,0.09754005
28,8205,0.09656823
28,8220,0.09560619
28,8235,0.09465384
28,8250,0.09371108
28,8265,0.0927778
28,8280,0.09185391
28,8295,0.09093932
28,8310,0.09003393
28,8325,0.08913765
28,8340,0.08825039
28,8355,0.08737206
28,8370,0.08650255
28,8385,0.08564179
28,8400,0.08478969
28,8415,0.08394615
28,8430,0.0831111
28,8445,0.08228444
28,8460,0.08146609
28,8475,0.08065596
28,8490,0.07985397
28,8505,0.07906005
28,8520,0.0782741
28,8535,0.07749605
28,8550,0.07672581
28,8565,0.07596331
28,8580,0.07520847
28,8595,0.07446121
28,8610,0.07372145
28,8625,0.07298912
28,8640,0.07226415
28,8655,0.07154645
28,8670,0.07083595
28,8685,0.07013258
28,8700,0.06943628
28,8715,0.06874696
28,8730,0.06806456
28,8745,0.067389
28,8760,0.06672022
28,8775,0.06605814
28,8790,0.06540271
28,8805,0.06475385
28,8820,0.06411149
28,8835,0.06347558
28,8850,0.06284603
28,8865,0.06222281
28,8880,0.06160582
28,8895,0.06099502
28,8910,0.06039034
28,8925,0.05979172
28,8940,0.05919909
28,8955,0.05861241
28,8970,0.0580316
28,8985,0.0574566
28,9000,0.05688736
28,9015,0.05632382
28,9030,0.05576593
28,9045,0.05521362
28,9060,0.05466683
28,9075,0.05412552
28,9090,0.05358962
28,9105,0.05305909
28,9120,0.05253387
28,9135,0.0520139
28,9150,0.05149913
28,9165,0.05098951
28,9180,0.05048499
28,9195,0.04998551
28,9210,0.04949102
28,9225,0.04900148
28,9240,0.04851683
28,9255,0.04803702
28,9270,0.04756201
28,9285,0.04709175
28,9300,0.04662618
28,9315,0.04616527
28,9330,0.04570896
28,9345,0.04525721
28,9360,0.04480997
28,9375,0.04436719
28,9390,0.04392884
28,9405,0.04349487
28,9420,0.04306522
28,9435,0.04263987
28,9450,0.04221875
28,9465,0.04180184
28,9480,0.0413891
28,9495,0.04098047
28,9510,0.04057591
28,9525,0.04017539
28,9540,0.03977887
28,9555,0.03938629
28,9570,0.03899764
28,9585,0.03861285
28,9600,0.03823191
28,9615,0.03785476
28,9630,0.03748137
28,9645,0.0371117
28,9660,0.03674572
28,9675,0.03638338
28,9690,0.03602465
28,9705,0.03566949
28,9720,0.03531787
28,9735,0.03496975
28,9750,0.03462511
28,9765,0.03428388
28,9780,0.03394606
28,9795,0.0336116
28,9810,0.03328047
28,9825,0.03295264
28,9840,0.03262806
28,9855,0.03230672
28,9870,0.03198857
28,9885,0.03167359
28,9900,0.03136174
28,9915,0.03105299
28,9930,0.03074731
28,9945,0.03044467
28,9960,0.03014504
28,9975,0.02984839
28,9990,0.02955469
28,10005,0.0292639
28,10020,0.02897601
28,10035,0.02869098
28,10050,0.02840877
28,10065,0.02812937
28,10080,0.02785275
28,10095,0.02757887
28,10110,0.02730772
28,10125,0.02703925
28,10140,0.02677345
28,10155,0.02651029
28,10170,0.02624974
28,10185,0.02599178
28,10200,0.02573638
29,0,0
29,3,0.002093414
29,6,0.04022862
29,9,0.1679032
29,12,0.4123888
29,15,0.7790864
29,18,1.260586
29,21,1.842687
29,24,2.508184
29,27,3.239209
29,30,4.018576
29,33,4.83054
29,36,5.661132
29,39,6.498263
29,42,7.331696
29,45,8.152895
29,48,8.954848
29,51,9.731864
29,54,10.47938
29,57,11.19377
29,60,11.87224
29,63,12.51269
29,66,13.11364
29,69,13.6742
29,72,14.19403
29,75,14.67328
29,78,15.1126
29,81,15.51307
29,84,15.87612
29,87,16.20354
29,90,16.4973
29,93,16.75957
29,96,16.9926
29,99,17.19866
29,102,17.38002
29,105,17.53886
29,108,17.67728
29,111,17.79723
29,114,17.90056
29,117,17.98893
29,120,18.06386
29,135,18.28053
29,150,18.31767
29,165,18.25226
29,180,18.1321
29,195,17.98668
29,210,17.83297
29,225,17.67926
29,240,17.52849
29,255,17.38098
29,270,17.23619
29,285,17.09345
29,300,16.95229
29,315,16.81242
29,330,16.6737
29,345,16.53608
29,360,16.39955
29,375,16.26414
29,390,16.12988
29,405,15.9968
29,420,15.86492
29,435,15.73426
29,450,15.60485
29,465,15.47669
29,480,15.3498
29,495,15.22417
29,510,15.0998
29,525,14.97669
29,540,14.85484
29,555,14.73424
29,570,14.61488
29,585,14.49675
29,600,14.37983
29,615,14.26411
29,630,14.14959
29,645,14.03625
29,660,13.92407
29,675,13.81303
29,690,13.70313
29,705,13.59436
29,720,13.48668
29,735,13.38009
29,750,13.27458
29,765,13.17013
29,780,13.06673
29,795,12.96435
29,810,12.86299
29,825,12.76262
29,840,12.66325
29,855,12.56485
29,870,12.4674
29,885,12.3709
29,900,12.27533
29,915,12.18067
29,930,12.08692
29,945,11.99405
29,960,11.90207
29,975,11.81094
29,990,11.72067
29,1005,11.63124
29,1020,11.54263
29,1035,11.45483
29,1050,11.36784
29,1065,11.28164
29,1080,11.19621
29,1095,11.11156
29,1110,11.02766
29,1125,10.9445
29,1140,10.86208
29,1155,10.78039
29,1170,10.6994
