"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
60,7110,3.498255
60,7125,3.482035
60,7140,3.46589
60,7155,3.44982
60,7170,3.433825
60,7185,3.417903
60,7200,3.402056
60,7215,3.386282
60,7230,3.370582
60,7245,3.354954
60,7260,3.339398
60,7275,3.323915
60,7290,3.308504
60,7305,3.293164
60,7320,3.277896
60,7335,3.262698
60,7350,3.247571
60,7365,3.232514
60,7380,3.217527
60,7395,3.20261
60,7410,3.187762
60,7425,3.172982
60,7440,3.158272
60,7455,3.143629
60,7470,3.129055
60,7485,3.114548
60,7500,3.100109
60,7515,3.085737
60,7530,3.071432
60,7545,3.057193
60,7560,3.04302
60,7575,3.028913
60,7590,3.014871
60,7605,3.000895
60,7620,2.986984
60,7635,2.973137
60,7650,2.959354
60,7665,2.945636
60,7680,2.931981
60,7695,2.91839
60,7710,2.904862
60,7725,2.891397
60,7740,2.877994
60,7755,2.864654
60,7770,2.851375
60,7785,2.838158
60,7800,2.825003
60,7815,2.811909
60,7830,2.798876
60,7845,2.785903
60,7860,2.77299
60,7875,2.760138
60,7890,2.747345
60,7905,2.734612
60,7920,2.721937
60,7935,2.709322
60,7950,2.696765
60,7965,2.684267
60,7980,2.671827
60,7995,2.659445
60,8010,2.64712
60,8025,2.634852
60,8040,2.622642
60,8055,2.610488
60,8070,2.59839
60,8085,2.586349
60,8100,2.574364
60,8115,2.562434
60,8130,2.55056
60,8145,2.538742
60,8160,2.526978
60,8175,2.515268
60,8190,2.503613
60,8205,2.492013
60,8220,2.480466
60,8235,2.468973
60,8250,2.457533
60,8265,2.446146
60,8280,2.434813
60,8295,2.423532
60,8310,2.412303
60,8325,2.401126
60,8340,2.390002
60,8355,2.378929
60,8370,2.367908
60,8385,2.356938
60,8400,2.346018
60,8415,2.33515
60,8430,2.324332
60,8445,2.313564
60,8460,2.302847
60,8475,2.292179
60,8490,2.28156
60,8505,2.270992
60,8520,2.260472
60,8535,2.250001
60,8550,2.239578
60,8565,2.229204
60,8580,2.218879
60,8595,2.208601
60,8610,2.198371
60,8625,2.188188
60,8640,2.178053
60,8655,2.167965
60,8670,2.157924
60,8685,2.147929
60,8700,2.137981
60,8715,2.128079
60,8730,2.118223
60,8745,2.108413
60,8760,2.098648
60,8775,2.088929
60,8790,2.079255
60,8805,2.069625
60,8820,2.060041
60,8835,2.050501
60,8850,2.041005
60,8865,2.031554
60,8880,2.022146
60,8895,2.012782
60,8910,2.003461
60,8925,1.994184
60,8940,1.98495
60,8955,1.975759
60,8970,1.96661
60,8985,1.957504
60,9000,1.94844
60,9015,1.939418
60,9030,1.930438
60,9045,1.9215
60,9060,1.912603
60,9075,1.903748
60,9090,1.894934
60,9105,1.88616
60,9120,1.877428
60,9135,1.868736
60,9150,1.860084
60,9165,1.851472
60,9180,1.842901
60,9195,1.834369
60,9210,1.825877
60,9225,1.817424
60,9240,1.809011
60,9255,1.800636
60,9270,1.7923
60,9285,1.784003
60,9300,1.775745
60,9315,1.767525
60,9330,1.759343
60,9345,1.751199
60,9360,1.743093
60,9375,1.735024
60,9390,1.726993
60,9405,1.718999
60,9420,1.711042
60,9435,1.703122
60,9450,1.695239
60,9465,1.687393
60,9480,1.679583
60,9495,1.671809
60,9510,1.664071
60,9525,1.656369
60,9540,1.648703
60,9555,1.641072
60,9570,1.633477
60,9585,1.625917
60,9600,1.618392
60,9615,1.610902
60,9630,1.603447
60,9645,1.596026
60,9660,1.58864
60,9675,1.581288
60,9690,1.57397
60,9705,1.566686
60,9720,1.559436
60,9735,1.55222
60,9750,1.545037
60,9765,1.537887
60,9780,1.53077
60,9795,1.523687
60,9810,1.516636
60,9825,1.509618
60,9840,1.502632
60,9855,1.495679
60,9870,1.488759
60,9885,1.48187
60,9900,1.475013
60,9915,1.468188
60,9930,1.461395
60,9945,1.454633
60,9960,1.447902
60,9975,1.441203
60,9990,1.434535
60,10005,1.427897
60,10020,1.421291
60,10035,1.414715
60,10050,1.408169
60,10065,1.401654
60,10080,1.395169
60,10095,1.388715
60,10110,1.38229
60,10125,1.375895
60,10140,1.369529
60,10155,1.363193
60,10170,1.356887
60,10185,1.350609
60,10200,1.344361
60,10215,1.338142
60,10230,1.331951
60,10245,1.325789
60,10260,1.319656
60,10275,1.313551
60,10290,1.307475
60,10305,1.301426
60,10320,1.295406
60,10335,1.289414
60,10350,1.283449
60,10365,1.277512
60,10380,1.271603
60,10395,1.26572
60,10410,1.259866
60,10425,1.254038
60,10440,1.248237
60,10455,1.242463
60,10470,1.236716
60,10485,1.230996
60,10500,1.225302
60,10515,1.219634
60,10530,1.213993
60,10545,1.208378
60,10560,1.202789
60,10575,1.197225
60,10590,1.191688
60,10605,1.186176
60,10620,1.18069
60,10635,1.175229
60,10650,1.169793
60,10665,1.164383
60,10680,1.158998
60,10695,1.153637
60,10710,1.148302
60,10725,1.142991
60,10740,1.137704
60,10755,1.132443
60,10770,1.127205
60,10785,1.121992
60,10800,1.116803
60,10815,1.111638
60,10830,1.106497
60,10845,1.10138
60,10860,1.096287
60,10875,1.091217
60,10890,1.08617
60,10905,1.081147
60,10920,1.076147
60,10935,1.071171
60,10950,1.066217
60,10965,1.061286
60,10980,1.056378
60,10995,1.051493
60,11010,1.046631
60,11025,1.041791
60,11040,1.036973
60,11055,1.032178
60,11070,1.027405
60,11085,1.022654
60,11100,1.017925
60,11115,1.013218
60,11130,1.008533
60,11145,1.003869
60,11160,0.9992274
60,11175,0.9946069
60,11190,0.9900078
60,11205,0.9854301
60,11220,0.9808735
60,11235,0.9763379
60,11250,0.9718235
60,11265,0.9673299
60,11280,0.9628571
60,11295,0.958405
60,11310,0.9539735
60,11325,0.9495625
60,11340,0.945172
60,11355,0.9408017
60,11370,0.9364517
60,11385,0.9321219
60,11400,0.9278121
60,11415,0.9235222
60,11430,0.9192522
60,11445,0.915002
60,11460,0.9107714
60,11475,0.9065604
60,11490,0.902369
60,11505,0.8981969
60,11520,0.8940441
60,11535,0.8899105
60,11550,0.8857961
60,11565,0.8817007
60,11580,0.8776243
60,11595,0.8735667
60,11610,0.8695279
60,11625,0.8655078
60,11640,0.8615063
60,11655,0.8575234
60,11670,0.8535589
60,11685,0.8496127
60,11700,0.8456848
60,11715,0.841775
60,11730,0.8378834
60,11745,0.8340097
60,11760,0.830154
60,11775,0.8263161
60,11790,0.8224961
60,11805,0.8186936
60,11820,0.8149087
60,11835,0.8111414
60,11850,0.8073915
60,11865,0.803659
60,11880,0.7999437
60,11895,0.7962456
60,11910,0.7925647
60,11925,0.7889008
60,11940,0.7852538
60,11955,0.7816237
60,11970,0.7780104
60,11985,0.7744138
60,12000,0.7708338
60,12015,0.7672704
60,12030,0.7637236
60,12045,0.760193
60,12060,0.7566789
60,12075,0.753181
60,12090,0.7496993
60,12105,0.7462337
60,12120,0.7427841
60,12135,0.7393506
60,12150,0.7359328
60,12165,0.7325309
60,12180,0.7291448
60,12195,0.7257742
60,12210,0.7224193
60,12225,0.7190799
60,12240,0.7157559
60,12255,0.7124474
60,12270,0.7091541
60,12285,0.7058761
60,12300,0.7026132
60,12315,0.6993654
60,12330,0.6961327
60,12345,0.6929149
60,12360,0.689712
60,12375,0.6865239
60,12390,0.6833506
60,12405,0.6801919
60,12420,0.6770478
60,12435,0.6739184
60,12450,0.6708033
60,12465,0.6677027
60,12480,0.6646164
60,12495,0.6615444
60,12510,0.6584866
60,12525,0.655443
60,12540,0.6524134
60,12555,0.6493978
60,12570,0.6463962
60,12585,0.6434084
60,12600,0.6404345
60,12615,0.6374744
60,12630,0.6345279
60,12645,0.6315951
60,12660,0.6286758
60,12675,0.62577
60,12690,0.6228777
60,12705,0.6199987
60,12720,0.6171331
60,12735,0.6142807
60,12750,0.6114415
60,12765,0.6086154
60,12780,0.6058024
60,12795,0.6030024
60,12810,0.6002154
60,12825,0.5974413
60,12840,0.5946799
60,12855,0.5919313
60,12870,0.5891955
60,12885,0.5864723
60,12900,0.5837618
60,12915,0.5810637
60,12930,0.5783781
60,12945,0.5757049
60,12960,0.5730441
60,12975,0.5703956
60,12990,0.5677594
60,13005,0.5651354
60,13020,0.5625234
60,13035,0.5599236
60,13050,0.5573357
60,13065,0.5547599
60,13080,0.552196
60,13095,0.5496439
60,13110,0.5471036
60,13125,0.544575
60,13140,0.5420582
60,13155,0.539553
60,13170,0.5370594
60,13185,0.5345773
60,13200,0.5321066
60,13215,0.5296475
60,13230,0.5271996
60,13245,0.5247631
60,13260,0.5223379
60,13275,0.5199239
60,13290,0.517521
60,13305,0.5151292
60,13320,0.5127485
60,13335,0.5103788
60,13350,0.5080201
60,13365,0.5056723
60,13380,0.5033353
60,13395,0.5010092
60,13410,0.4986938
60,13425,0.4963891
60,13440,0.494095
60,13455,0.4918116
60,13470,0.4895387
60,13485,0.4872763
60,13500,0.4850244
60,13515,0.4827829
60,13530,0.4805517
60,13545,0.4783309
60,13560,0.4761204
60,13575,0.47392
60,13590,0.4717299
60,13605,0.4695498
60,13620,0.4673799
60,13635,0.4652199
60,13650,0.46307
60,13665,0.46093
60,13680,0.4587999
60,13695,0.4566796
60,13710,0.4545692
60,13725,0.4524685
60,13740,0.4503775
60,13755,0.4482962
60,13770,0.4462245
60,13785,0.4441623
60,13800,0.4421097
60,13815,0.4400666
60,13830,0.438033
60,13845,0.4360087
60,13860,0.4339938
60,13875,0.4319882
60,13890,0.4299919
60,13905,0.4280049
60,13920,0.426027
60,13935,0.4240582
60,13950,0.4220985
60,13965,0.420148
60,13980,0.4182064
60,13995,0.4162738
60,14010,0.4143501
60,14025,0.4124354
60,14040,0.4105294
60,14055,0.4086323
60,14070,0.406744
60,14085,0.4048644
60,14100,0.4029934
60,14115,0.4011312
60,14130,0.3992775
60,14145,0.3974324
60,14160,0.3955958
60,14175,0.3937677
60,14190,0.3919481
60,14205,0.3901369
60,14220,0.3883341
60,14235,0.3865395
60,14250,0.3847533
60,14265,0.3829754
60,14280,0.3812056
60,14295,0.3794441
60,14310,0.3776906
60,14325,0.3759453
60,14340,0.3742081
60,14355,0.3724789
60,14370,0.3707576
60,14385,0.3690444
60,14400,0.367339
60,14415,0.3656416
60,14430,0.3639519
60,14445,0.3622701
60,14460,0.3605961
60,14475,0.3589298
60,14490,0.3572712
60,14505,0.3556203
60,14520,0.353977
60,14535,0.3523413
60,14550,0.3507131
60,14565,0.3490925
60,14580,0.3474794
60,14595,0.3458737
60,14610,0.3442754
60,14625,0.3426846
60,14640,0.3411011
60,14655,0.3395249
60,14670,0.337956
60,14685,0.3363943
60,14700,0.3348399
60,14715,0.3332926
60,14730,0.3317525
60,14745,0.3302195
60,14760,0.3286937
60,14775,0.3271748
60,14790,0.325663
60,14805,0.3241582
60,14820,0.3226603
60,14835,0.3211693
60,14850,0.3196853
60,14865,0.318208
60,14880,0.3167377
60,14895,0.3152741
60,14910,0.3138172
60,14925,0.3123671
60,14940,0.3109238
60,14955,0.309487
60,14970,0.308057
60,14985,0.3066335
60,15000,0.3052166
60,15015,0.3038063
60,15030,0.3024025
60,15045,0.3010052
60,15060,0.2996143
60,15075,0.2982298
60,15090,0.2968518
60,15105,0.2954801
60,15120,0.2941148
60,15135,0.2927557
60,15150,0.291403
60,15165,0.2900565
60,15180,0.2887162
60,15195,0.2873821
60,15210,0.2860542
60,15225,0.2847325
60,15240,0.2834168
60,15255,0.2821072
60,15270,0.2808037
60,15285,0.2795061
60,15300,0.2782146
60,15315,0.2769291
60,15330,0.2756495
60,15345,0.2743758
60,15360,0.273108
60,15375,0.2718461
60,15390,0.2705899
60,15405,0.2693396
60,15420,0.2680951
60,15435,0.2668563
60,15450,0.2656233
60,15465,0.2643959
60,15480,0.2631742
60,15495,0.2619582
60,15510,0.2607478
60,15525,0.2595429
60,15540,0.2583437
60,15555,0.25715
60,15570,0.2559618
60,15585,0.2547791
60,15600,0.2536018
60,15615,0.2524301
60,15630,0.2512637
60,15645,0.2501027
60,15660,0.248947
60,15675,0.2477968
60,15690,0.2466518
60,15705,0.2455121
60,15720,0.2443777
60,15735,0.2432485
60,15750,0.2421246
60,15765,0.2410058
60,15780,0.2398922
60,15795,0.2387838
60,15810,0.2376805
60,15825,0.2365822
60,15840,0.2354891
60,15855,0.234401
60,15870,0.2333179
60,15885,0.2322399
60,15900,0.2311668
61,0,0
61,3,0.0009100529
61,6,0.01893186
61,9,0.08322426
61,12,0.2137472
61,15,0.420813
61,18,0.70816
61,21,1.075271
61,24,1.518927
61,27,2.034241
61,30,2.615337
61,33,3.255815
61,36,3.949064
61,39,4.688477
61,42,5.467589
61,45,6.280169
61,48,7.12026
61,51,7.982207
61,54,8.860663
61,57,9.750581
61,60,10.6472
61,63,11.54606
61,66,12.44296
61,69,13.33399
61,72,14.21552
61,75,15.08417
61,78,15.93688
61,81,16.77085
61,84,17.58358
61,87,18.37288
61,90,19.13685
61,93,19.87389
61,96,20.5827
61,99,21.26229
61,102,21.91193
61,105,22.53114
61,108,23.11971
61,111,23.67764
61,114,24.20517
61,117,24.7027
61,120,25.17081
61,135,27.09927
61,150,28.43909
61,165,29.33603
61,180,29.92231
61,195,30.3004
61,210,30.54226
61,225,30.69565
61,240,30.79157
61,255,30.84999
61,270,30.8838
61,285,30.90136
61,300,30.90811
61,315,30.90761
61,330,30.90222
61,345,30.89351
61,360,30.88253
61,375,30.87
61,390,30.85641
61,405,30.84211
61,420,30.82734
61,435,30.81227
61,450,30.79703
61,465,30.7817
61,480,30.76637
61,495,30.75108
61,510,30.73586
61,525,30.72075
61,540,30.70576
61,555,30.69091
61,570,30.67622
61,585,30.66168
61,600,30.64731
61,615,30.63311
61,630,30.61908
61,645,30.60521
61,660,30.59151
61,675,30.57797
61,690,30.5646
61,705,30.55138
61,720,30.53832
61,735,30.52541
61,750,30.51264
61,765,30.50002
61,780,30.48753
61,795,30.47517
61,810,30.46294
61,825,30.45083
61,840,30.43884
61,855,30.42696
61,870,30.41519
61,885,30.40351
61,900,30.39193
61,915,30.38045
61,930,30.36904
61,945,30.35772
61,960,30.34648
61,975,30.33531
61,990,30.3242
61,1005,30.31316
61,1020,30.30217
61,1035,30.29124
61,1050,30.28035
61,1065,30.26951
61,1080,30.25871
61,1095,30.24795
61,1110,30.23721
61,1125,30.22651
61,1140,30.21582
61,1155,30.20516
61,1170,30.19451
61,1185,30.18388
61,1200,30.17325
61,1215,30.16263
61,1230,30.15201
61,1245,30.14139
61,1260,30.13076
61,1275,30.12012
61,1290,30.10948
61,1305,30.09882
61,1320,30.08814
61,1335,30.07744
61,1350,30.06672
61,1365,30.05597
61,1380,30.04519
61,1395,30.03439
61,1410,30.02354
61,1425,30.01267
61,1440,30.00175
61,1455,29.9908
61,1470,29.9798
61,1485,29.96876
61,1500,29.95767
61,1515,29.94654
61,1530,29.93535
61,1545,29.92411
61,1560,29.91282
61,1575,29.90148
61,1590,29.89007
61,1605,29.87861
61,1620,29.86709
61,1635,29.8555
61,1650,29.84386
61,1665,29.83215
61,1680,29.82038
61,1695,29.80854
61,1710,29.79663
61,1725,29.78466
61,1740,29.77262
61,1755,29.7605
61,1770,29.74832
61,1785,29.73607
61,1800,29.72374
61,1815,29.71134
61,1830,29.69887
61,1845,29.68632
61,1860,29.6737
61,1875,29.66101
61,1890,29.64824
61,1905,29.63539
61,1920,29.62247
61,1935,29.60947
61,1950,29.5964
61,1965,29.58325
61,1980,29.57002
61,1995,29.55672
61,2010,29.54333
61,2025,29.52987
61,2040,29.51634
61,2055,29.50273
61,2070,29.48904
61,2085,29.47527
61,2100,29.46143
61,2115,29.44751
61,2130,29.43351
61,2145,29.41944
61,2160,29.40528
61,2175,29.39106
61,2190,29.37676
61,2205,29.36238
61,2220,29.34793
61,2235,29.3334
61,2250,29.3188
61,2265,29.30413
61,2280,29.28938
61,2295,29.27456
61,2310,29.25967
61,2325,29.2447
61,2340,29.22966
61,2355,29.21455
61,2370,29.19937
61,2385,29.18412
61,2400,29.1688
61,2415,29.15342
61,2430,29.13796
61,2445,29.12243
61,2460,29.10684
61,2475,29.09118
61,2490,29.07545
61,2505,29.05966
61,2520,29.04381
61,2535,29.02789
61,2550,29.0119
61,2565,28.99585
61,2580,28.97974
61,2595,28.96357
61,2610,28.94734
61,2625,28.93104
61,2640,28.91469
61,2655,28.89828
61,2670,28.88181
61,2685,28.86528
61,2700,28.8487
61,2715,28.83205
61,2730,28.81536
61,2745,28.79861
61,2760,28.7818
61,2775,28.76494
61,2790,28.74803
61,2805,28.73107
61,2820,28.71405
61,2835,28.69699
61,2850,28.67987
61,2865,28.6627
61,2880,28.64549
61,2895,28.62823
61,2910,28.61092
61,2925,28.59357
61,2940,28.57617
61,2955,28.55872
61,2970,28.54123
61,2985,28.5237
61,3000,28.50612
61,3015,28.48851
61,3030,28.47085
61,3045,28.45315
61,3060,28.43541
61,3075,28.41763
61,3090,28.39981
61,3105,28.38196
61,3120,28.36406
61,3135,28.34613
61,3150,28.32817
61,3165,28.31017
61,3180,28.29213
61,3195,28.27406
61,3210,28.25596
61,3225,28.23782
61,3240,28.21965
61,3255,28.20145
61,3270,28.18322
61,3285,28.16496
61,3300,28.14667
61,3315,28.12835
61,3330,28.11
61,3345,28.09163
61,3360,28.07323
61,3375,28.0548
61,3390,28.03634
61,3405,28.01786
61,3420,27.99935
61,3435,27.98082
61,3450,27.96227
61,3465,27.9437
61,3480,27.92509
61,3495,27.90647
61,3510,27.88783
61,3525,27.86917
61,3540,27.85048
61,3555,27.83178
61,3570,27.81306
61,3585,27.79431
61,3600,27.77555
61,3615,27.75677
61,3630,27.73798
61,3645,27.71917
61,3660,27.70034
61,3675,27.68149
61,3690,27.66263
61,3705,27.64376
61,3720,27.62487
61,3735,27.60596
61,3750,27.58705
61,3765,27.56812
61,3780,27.54917
61,3795,27.53022
61,3810,27.51125
61,3825,27.49227
61,3840,27.47328
61,3855,27.45428
61,3870,27.43527
61,3885,27.41625
61,3900,27.39722
61,3915,27.37818
61,3930,27.35914
61,3945,27.34008
61,3960,27.32102
61,3975,27.30195
61,3990,27.28287
61,4005,27.26379
61,4020,27.2447
61,4035,27.2256
61,4050,27.2065
61,4065,27.18739
61,4080,27.16828
61,4095,27.14916
61,4110,27.13004
61,4125,27.11092
61,4140,27.09179
61,4155,27.07266
61,4170,27.05352
61,4185,27.03438
61,4200,27.01524
61,4215,26.9961
61,4230,26.97696
61,4245,26.95781
61,4260,26.93866
61,4275,26.91952
61,4290,26.90037
61,4305,26.88122
61,4320,26.86207
61,4335,26.84292
61,4350,26.82377
61,4365,26.80462
61,4380,26.78547
61,4395,26.76632
61,4410,26.74718
61,4425,26.72803
61,4440,26.70889
61,4455,26.68975
61,4470,26.67061
61,4485,26.65148
61,4500,26.63235
61,4515,26.61322
61,4530,26.59409
61,4545,26.57496
61,4560,26.55585
61,4575,26.53673
61,4590,26.51762
61,4605,26.49851
61,4620,26.4794
61,4635,26.4603
61,4650,26.44121
61,4665,26.42212
61,4680,26.40303
61,4695,26.38395
61,4710,26.36488
61,4725,26.34581
61,4740,26.32674
61,4755,26.30769
61,4770,26.28863
61,4785,26.26959
61,4800,26.25055
61,4815,26.23151
61,4830,26.21249
61,4845,26.19347
61,4860,26.17446
61,4875,26.15545
61,4890,26.13645
61,4905,26.11746
61,4920,26.09847
61,4935,26.0795
61,4950,26.06053
61,4965,26.04157
61,4980,26.02262
61,4995,26.00367
61,5010,25.98473
61,5025,25.9658
61,5040,25.94688
61,5055,25.92797
61,5070,25.90907
61,5085,25.89017
61,5100,25.87129
61,5115,25.85241
61,5130,25.83354
61,5145,25.81469
61,5160,25.79584
61,5175,25.77699
61,5190,25.75817
61,5205,25.73934
61,5220,25.72053
61,5235,25.70173
61,5250,25.68294
61,5265,25.66416
61,5280,25.64538
61,5295,25.62662
61,5310,25.60787
61,5325,25.58912
61,5340,25.57039
61,5355,25.55167
61,5370,25.53296
61,5385,25.51426
61,5400,25.49557
61,5415,25.47689
61,5430,25.45822
61,5445,25.43956
61,5460,25.42091
61,5475,25.40228
61,5490,25.38365
61,5505,25.36503
61,5520,25.34643
61,5535,25.32784
61,5550,25.30925
61,5565,25.29068
61,5580,25.27212
61,5595,25.25357
61,5610,25.23504
61,5625,25.21651
61,5640,25.198
61,5655,25.17949
61,5670,25.161
61,5685,25.14252
61,5700,25.12405
61,5715,25.1056
61,5730,25.08715
61,5745,25.06872
61,5760,25.0503
61,5775,25.03189
61,5790,25.01349
61,5805,24.9951
61,5820,24.97673
61,5835,24.95837
61,5850,24.94002
61,5865,24.92168
61,5880,24.90335
61,5895,24.88504
61,5910,24.86674
61,5925,24.84845
61,5940,24.83017
61,5955,24.8119
61,5970,24.79365
61,5985,24.77541
61,6000,24.75718
61,6015,24.73896
61,6030,24.72076
61,6045,24.70256
61,6060,24.68439
61,6075,24.66622
61,6090,24.64806
61,6105,24.62992
61,6120,24.61179
61,6135,24.59367
61,6150,24.57557
61,6165,24.55747
61,6180,24.53939
61,6195,24.52132
61,6210,24.50327
61,6225,24.48522
61,6240,24.46719
61,6255,24.44918
61,6270,24.43117
61,6285,24.41318
61,6300,24.3952
61,6315,24.37723
61,6330,24.35928
61,6345,24.34133
61,6360,24.3234
61,6375,24.30549
61,6390,24.28758
61,6405,24.26969
61,6420,24.25181
61,6435,24.23394
61,6450,24.21609
61,6465,24.19825
61,6480,24.18042
61,6495,24.16261
61,6510,24.1448
61,6525,24.12701
61,6540,24.10924
61,6555,24.09147
61,6570,24.07372
61,6585,24.05598
61,6600,24.03825
61,6615,24.02054
61,6630,24.00284
61,6645,23.98515
61,6660,23.96748
61,6675,23.94981
61,6690,23.93216
61,6705,23.91453
61,6720,23.8969
61,6735,23.87929
61,6750,23.86169
61,6765,23.84411
61,6780,23.82653
61,6795,23.80897
61,6810,23.79143
61,6825,23.77389
61,6840,23.75637
61,6855,23.73886
61,6870,23.72136
61,6885,23.70388
61,6900,23.68641
61,6915,23.66895
61,6930,23.6515
61,6945,23.63407
61,6960,23.61665
61,6975,23.59925
61,6990,23.58185
61,7005,23.56447
61,7020,23.5471
61,7035,23.52974
61,7050,23.5124
61,7065,23.49507
61,7080,23.47775
61,7095,23.46045
61,7110,23.44316
61,7125,23.42587
61,7140,23.40861
61,7155,23.39135
61,7170,23.37411
61,7185,23.35688
61,7200,23.33967
61,7215,23.32246
61,7230,23.30527
61,7245,23.2881
61,7260,23.27093
61,7275,23.25378
61,7290,23.23664
61,7305,23.21951
61,7320,23.2024
61,7335,23.18529
61,7350,23.16821
61,7365,23.15113
61,7380,23.13406
61,7395,23.11701
61,7410,23.09997
61,7425,23.08295
61,7440,23.06593
61,7455,23.04893
61,7470,23.03194
61,7485,23.01497
61,7500,22.998
61,7515,22.98105
61,7530,22.96412
61,7545,22.94719
61,7560,22.93028
61,7575,22.91338
61,7590,22.89649
61,7605,22.87962
61,7620,22.86275
61,7635,22.8459
61,7650,22.82907
61,7665,22.81224
61,7680,22.79543
61,7695,22.77863
61,7710,22.76184
61,7725,22.74506
61,7740,22.7283
61,7755,22.71155
61,7770,22.69481
61,7785,22.67809
61,7800,22.66137
61,7815,22.64467
61,7830,22.62799
61,7845,22.61131
61,7860,22.59464
61,7875,22.57799
61,7890,22.56136
61,7905,22.54473
61,7920,22.52811
61,7935,22.51151
61,7950,22.49492
61,7965,22.47835
61,7980,22.46178
61,7995,22.44523
61,8010,22.42869
61,8025,22.41216
61,8040,22.39565
61,8055,22.37914
61,8070,22.36265
61,8085,22.34617
61,8100,22.32971
61,8115,22.31325
61,8130,22.29681
61,8145,22.28038
61,8160,22.26397
61,8175,22.24756
61,8190,22.23117
61,8205,22.21479
61,8220,22.19842
61,8235,22.18206
61,8250,22.16572
61,8265,22.14939
61,8280,22.13306
61,8295,22.11676
61,8310,22.10046
61,8325,22.08418
61,8340,22.06791
61,8355,22.05165
61,8370,22.0354
61,8385,22.01917
61,8400,22.00294
61,8415,21.98673
61,8430,21.97053
61,8445,21.95434
61,8460,21.93817
61,8475,21.92201
61,8490,21.90586
61,8505,21.88972
61,8520,21.87359
61,8535,21.85748
61,8550,21.84137
61,8565,21.82528
61,8580,21.8092
61,8595,21.79313
61,8610,21.77708
61,8625,21.76104
61,8640,21.745
61,8655,21.72898
61,8670,21.71298
61,8685,21.69698
61,8700,21.681
61,8715,21.66503
61,8730,21.64907
61,8745,21.63312
61,8760,21.61718
61,8775,21.60126
61,8790,21.58535
61,8805,21.56944
61,8820,21.55356
61,8835,21.53768
61,8850,21.52181
61,8865,21.50596
61,8880,21.49012
61,8895,21.47429
61,8910,21.45847
61,8925,21.44266
61,8940,21.42687
61,8955,21.41109
61,8970,21.39531
61,8985,21.37955
61,9000,21.36381
61,9015,21.34807
61,9030,21.33235
61,9045,21.31663
61,9060,21.30093
61,9075,21.28524
61,9090,21.26956
61,9105,21.2539
61,9120,21.23824
61,9135,21.2226
61,9150,21.20697
61,9165,21.19135
61,9180,21.17574
61,9195,21.16014
61,9210,21.14456
61,9225,21.12898
61,9240,21.11342
61,9255,21.09787
61,9270,21.08233
61,9285,21.0668
61,9300,21.05129
61,9315,21.03578
61,9330,21.02029
61,9345,21.00481
61,9360,20.98934
61,9375,20.97388
61,9390,20.95844
61,9405,20.943
61,9420,20.92757
61,9435,20.91216
61,9450,20.89676
61,9465,20.88137
61,9480,20.86599
61,9495,20.85063
61,9510,20.83527
61,9525,20.81993
61,9540,20.80459
61,9555,20.78927
61,9570,20.77396
61,9585,20.75866
61,9600,20.74337
61,9615,20.7281
61,9630,20.71283
61,9645,20.69758
61,9660,20.68234
61,9675,20.6671
61,9690,20.65189
61,9705,20.63668
61,9720,20.62148
61,9735,20.60629
61,9750,20.59112
61,9765,20.57596
61,9780,20.5608
61,9795,20.54566
61,9810,20.53053
61,9825,20.51541
61,9840,20.50031
61,9855,20.48521
61,9870,20.47013
61,9885,20.45505
61,9900,20.43999
61,9915,20.42494
61,9930,20.40989
61,9945,20.39487
61,9960,20.37985
61,9975,20.36484
61,9990,20.34984
61,10005,20.33486
61,10020,20.31989
61,10035,20.30492
61,10050,20.28997
61,10065,20.27503
61,10080,20.2601
61,10095,20.24518
61,10110,20.23027
61,10125,20.21538
61,10140,20.20049
61,10155,20.18562
61,10170,20.17076
61,10185,20.1559
61,10200,20.14106
61,10215,20.12623
61,10230,20.11141
61,10245,20.0966
61,10260,20.0818
61,10275,20.06702
61,10290,20.05224
61,10305,20.03748
61,10320,20.02272
61,10335,20.00798
61,10350,19.99325
61,10365,19.97853
61,10380,19.96382
61,10395,19.94912
61,10410,19.93443
61,10425,19.91975
61,10440,19.90508
61,10455,19.89043
61,10470,19.87578
61,10485,19.86115
61,10500,19.84652
61,10515,19.83191
61,10530,19.81731
61,10545,19.80272
61,10560,19.78814
61,10575,19.77357
61,10590,19.75901
61,10605,19.74446
61,10620,19.72992
61,10635,19.71539
61,10650,19.70088
61,10665,19.68637
61,10680,19.67188
61,10695,19.65739
61,10710,19.64292
61,10725,19.62846
61,10740,19.61401
61,10755,19.59957
61,10770,19.58514
61,10785,19.57071
61,10800,19.55631
61,10815,19.54191
61,10830,19.52752
61,10845,19.51314
61,10860,19.49878
61,10875,19.48442
61,10890,19.47007
61,10905,19.45574
61,10920,19.44142
61,10935,19.4271
61,10950,19.4128
61,10965,19.39851
61,10980,19.38422
61,10995,19.36995
61,11010,19.35569
61,11025,19.34144
61,11040,19.3272
61,11055,19.31297
61,11070,19.29875
61,11085,19.28454
61,11100,19.27035
61,11115,19.25616
61,11130,19.24198
61,11145,19.22782
61,11160,19.21366
61,11175,19.19951
61,11190,19.18538
61,11205,19.17125
61,11220,19.15714
61,11235,19.14304
61,11250,19.12894
61,11265,19.11486
61,11280,19.10079
61,11295,19.08672
61,11310,19.07267
61,11325,19.05863
61,11340,19.0446
