"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
49,315,0.1544841
49,330,0.1533522
49,345,0.1523236
49,360,0.1513874
49,375,0.1505337
49,390,0.1497541
49,405,0.1490411
49,420,0.1483881
49,435,0.1477894
49,450,0.1472398
49,465,0.146735
49,480,0.1462709
49,495,0.145844
49,510,0.1454513
49,525,0.14509
49,540,0.1447576
49,555,0.1444521
49,570,0.1441713
49,585,0.1439136
49,600,0.1436773
49,615,0.143461
49,630,0.1432633
49,645,0.143083
49,660,0.1429188
49,675,0.1427697
49,690,0.1426347
49,705,0.1425129
49,720,0.1424032
49,735,0.1423048
49,750,0.1422168
49,765,0.1421385
49,780,0.1420691
49,795,0.1420078
49,810,0.1419539
49,825,0.1419067
49,840,0.1418654
49,855,0.1418295
49,870,0.1417983
49,885,0.1417711
49,900,0.1417474
49,915,0.1417265
49,930,0.1417079
49,945,0.141691
49,960,0.1416753
49,975,0.1416602
49,990,0.1416453
49,1005,0.14163
49,1020,0.1416138
49,1035,0.1415964
49,1050,0.1415772
49,1065,0.1415557
49,1080,0.1415317
49,1095,0.1415047
49,1110,0.1414742
49,1125,0.14144
49,1140,0.1414016
49,1155,0.1413587
49,1170,0.141311
49,1185,0.1412582
49,1200,0.1411999
49,1215,0.1411359
49,1230,0.141066
49,1245,0.1409897
49,1260,0.1409069
49,1275,0.1408174
49,1290,0.1407209
49,1305,0.1406173
49,1320,0.1405063
49,1335,0.1403877
49,1350,0.1402613
49,1365,0.1401271
49,1380,0.1399849
49,1395,0.1398344
49,1410,0.1396757
49,1425,0.1395085
49,1440,0.1393328
50,0,0
50,3,3.762089E-07
50,6,1.247358E-05
50,9,7.65509E-05
50,12,0.0002600444
50,15,0.0006499984
50,18,0.001342116
50,21,0.00242931
50,24,0.003992243
50,27,0.006092851
50,30,0.008770926
50,33,0.01204334
50,36,0.01590543
50,39,0.02033387
50,42,0.02529032
50,45,0.03072528
50,48,0.03658189
50,51,0.04279925
50,54,0.04931525
50,57,0.05606873
50,60,0.06300112
50,63,0.07005758
50,66,0.07718769
50,69,0.08434583
50,72,0.0914913
50,75,0.09858827
50,78,0.1056055
50,81,0.1125163
50,84,0.1192978
50,87,0.1259311
50,90,0.1324006
50,93,0.1386935
50,96,0.1448001
50,99,0.1507127
50,102,0.1564259
50,105,0.1619362
50,108,0.1672414
50,111,0.172341
50,114,0.1772354
50,117,0.1819261
50,120,0.1864156
50,135,0.2059688
50,150,0.221126
50,165,0.2325366
50,180,0.2408473
50,195,0.246653
50,210,0.2504752
50,225,0.2527589
50,240,0.2538746
50,255,0.2541179
50,270,0.2537192
50,285,0.2528567
50,300,0.2516644
50,315,0.2502416
50,330,0.2486606
50,345,0.2469739
50,360,0.2452198
50,375,0.2434261
50,390,0.2416137
50,405,0.2397979
50,420,0.2379901
50,435,0.236199
50,450,0.234431
50,465,0.2326909
50,480,0.2309821
50,495,0.2293072
50,510,0.2276679
50,525,0.2260653
50,540,0.2244999
50,555,0.2229721
50,570,0.2214819
50,585,0.2200289
50,600,0.2186127
50,615,0.2172327
50,630,0.2158883
50,645,0.2145787
50,660,0.213303
50,675,0.2120605
50,690,0.2108501
50,705,0.2096711
50,720,0.2085223
50,735,0.2074031
50,750,0.2063123
50,765,0.205249
50,780,0.2042124
50,795,0.2032015
50,810,0.2022153
50,825,0.201253
50,840,0.2003137
50,855,0.1993964
50,870,0.1985004
50,885,0.1976247
50,900,0.1967686
50,915,0.1959311
50,930,0.1951115
50,945,0.194309
50,960,0.1935227
50,975,0.1927519
50,990,0.1919959
50,1005,0.191254
50,1020,0.1905253
50,1035,0.1898092
50,1050,0.189105
50,1065,0.188412
50,1080,0.1877296
50,1095,0.187057
50,1110,0.1863938
50,1125,0.1857393
50,1140,0.1850929
50,1155,0.184454
50,1170,0.183822
50,1185,0.1831965
50,1200,0.1825768
50,1215,0.1819625
50,1230,0.1813531
50,1245,0.1807481
50,1260,0.180147
50,1275,0.1795494
50,1290,0.1789549
50,1305,0.178363
50,1320,0.1777733
50,1335,0.1771855
50,1350,0.1765992
50,1365,0.176014
50,1380,0.1754296
50,1395,0.1748456
50,1410,0.1742617
50,1425,0.1736777
50,1440,0.1730932
51,0,0
51,3,3.579796E-07
51,6,1.504917E-05
51,9,9.890807E-05
51,12,0.0003424128
51,15,0.0008570448
51,18,0.001759817
51,21,0.003160118
51,24,0.005150883
51,27,0.007803701
51,30,0.01116667
51,33,0.01526423
51,36,0.02009832
51,39,0.02565057
51,42,0.03188508
51,45,0.03875148
51,48,0.04618818
51,51,0.05412554
51,54,0.06248872
51,57,0.07120033
51,60,0.08018266
51,63,0.08935948
51,66,0.09865759
51,69,0.1080078
51,72,0.1173461
51,75,0.1266137
51,78,0.1357577
51,81,0.1447313
51,84,0.1534935
51,87,0.1620092
51,90,0.170249
51,93,0.1781887
51,96,0.1858091
51,99,0.1930958
51,102,0.2000383
51,105,0.2066301
51,108,0.2128682
51,111,0.2187525
51,114,0.2242855
51,117,0.2294722
51,120,0.2343193
51,135,0.2537977
51,150,0.2664443
51,165,0.2738413
51,180,0.2774469
51,195,0.2784697
51,210,0.2778398
51,225,0.276238
51,240,0.2741413
51,255,0.2718596
51,270,0.2695737
51,285,0.2673881
51,300,0.2653542
51,315,0.2634885
51,330,0.2617873
51,345,0.2602371
51,360,0.2588204
51,375,0.2575196
51,390,0.2563185
51,405,0.2552033
51,420,0.2541624
51,435,0.2531864
51,450,0.2522678
51,465,0.2514004
51,480,0.2505794
51,495,0.2498009
51,510,0.2490615
51,525,0.2483586
51,540,0.2476899
51,555,0.2470535
51,570,0.2464476
51,585,0.2458708
51,600,0.2453216
51,615,0.2447988
51,630,0.2443011
51,645,0.2438274
51,660,0.2433765
51,675,0.2429475
51,690,0.2425392
51,705,0.2421506
51,720,0.2417808
51,735,0.2414288
51,750,0.2410935
51,765,0.2407742
51,780,0.2404698
51,795,0.2401794
51,810,0.2399021
51,825,0.239637
51,840,0.2393833
51,855,0.2391402
51,870,0.2389066
51,885,0.2386819
51,900,0.2384652
51,915,0.2382557
51,930,0.2380527
51,945,0.2378553
51,960,0.2376628
51,975,0.2374745
51,990,0.2372897
51,1005,0.2371077
51,1020,0.2369277
51,1035,0.2367492
51,1050,0.2365715
51,1065,0.2363939
51,1080,0.2362159
51,1095,0.2360368
51,1110,0.2358561
51,1125,0.2356733
51,1140,0.2354878
51,1155,0.235299
51,1170,0.2351065
51,1185,0.2349098
51,1200,0.2347084
51,1215,0.2345019
51,1230,0.2342898
51,1245,0.2340718
51,1260,0.2338474
51,1275,0.2336163
51,1290,0.2333781
51,1305,0.2331324
51,1320,0.2328789
51,1335,0.2326173
51,1350,0.2323474
51,1365,0.2320687
51,1380,0.2317811
51,1395,0.2314844
51,1410,0.2311782
51,1425,0.2308623
51,1440,0.2305366
52,0,0
52,3,1.043093E-07
52,6,3.817735E-06
52,9,2.384195E-05
52,12,8.030391E-05
52,15,0.000197744
52,18,0.0004022534
52,21,0.0007190403
52,24,0.00117074
52,27,0.001776389
52,30,0.002550872
52,33,0.003504685
52,36,0.004643938
52,39,0.005970524
52,42,0.007482456
52,45,0.009174298
52,48,0.01103767
52,51,0.01306179
52,54,0.01523405
52,57,0.01754052
52,60,0.01996645
52,63,0.02249671
52,66,0.02511613
52,69,0.02780982
52,72,0.03056338
52,75,0.03336307
52,78,0.03619597
52,81,0.03905001
52,84,0.04191403
52,87,0.04477781
52,90,0.04763207
52,93,0.0504684
52,96,0.0532793
52,99,0.05605808
52,102,0.05879885
52,105,0.06149644
52,108,0.06414638
52,111,0.06674485
52,114,0.0692886
52,117,0.07177492
52,120,0.07420162
52,135,0.08539239
52,150,0.09497353
52,165,0.1030018
52,180,0.1096128
52,195,0.1149768
52,210,0.1192722
52,225,0.122672
52,240,0.1253356
52,255,0.1274047
52,270,0.1290004
52,285,0.1302235
52,300,0.1311551
52,315,0.1318592
52,330,0.1323856
52,345,0.1327724
52,360,0.1330493
52,375,0.1332389
52,390,0.1333593
52,405,0.1334245
52,420,0.1334458
52,435,0.1334326
52,450,0.1333921
52,465,0.1333307
52,480,0.1332532
52,495,0.1331641
52,510,0.1330666
52,525,0.1329637
52,540,0.1328578
52,555,0.1327508
52,570,0.1326444
52,585,0.1325398
52,600,0.1324381
52,615,0.1323402
52,630,0.1322469
52,645,0.1321585
52,660,0.1320755
52,675,0.1319982
52,690,0.1319268
52,705,0.1318615
52,720,0.1318022
52,735,0.131749
52,750,0.1317019
52,765,0.1316607
52,780,0.1316253
52,795,0.1315956
52,810,0.1315713
52,825,0.1315523
52,840,0.1315383
52,855,0.1315292
52,870,0.1315247
52,885,0.1315244
52,900,0.1315281
52,915,0.1315357
52,930,0.1315466
52,945,0.1315608
52,960,0.1315779
52,975,0.1315976
52,990,0.1316196
52,1005,0.1316436
52,1020,0.1316694
52,1035,0.1316966
52,1050,0.131725
52,1065,0.1317543
52,1080,0.1317842
52,1095,0.1318143
52,1110,0.1318446
52,1125,0.1318746
52,1140,0.1319042
52,1155,0.1319329
52,1170,0.1319607
52,1185,0.1319873
52,1200,0.1320124
52,1215,0.1320357
52,1230,0.1320571
52,1245,0.1320763
52,1260,0.1320931
52,1275,0.1321073
52,1290,0.1321186
52,1305,0.132127
52,1320,0.1321321
52,1335,0.1321338
52,1350,0.1321319
52,1365,0.1321263
52,1380,0.1321167
52,1395,0.1321031
52,1410,0.1320852
52,1425,0.1320629
52,1440,0.1320361
53,0,0
53,3,9.912685E-08
53,6,3.520443E-06
53,9,2.204053E-05
53,12,7.545933E-05
53,15,0.0001894026
53,18,0.0003924001
53,21,0.000712965
53,24,0.001177161
53,27,0.001806754
53,30,0.00261795
53,33,0.003620757
53,36,0.004818899
53,39,0.006210209
53,42,0.007787391
53,45,0.009538995
53,48,0.01145047
53,51,0.01350521
53,54,0.01568543
53,57,0.01797298
53,60,0.02034992
53,63,0.022799
53,66,0.02530392
53,69,0.0278496
53,72,0.03042221
53,75,0.03300927
53,78,0.03559961
53,81,0.03818333
53,84,0.04075176
53,87,0.04329734
53,90,0.04581355
53,93,0.04829483
53,96,0.05073649
53,99,0.05313463
53,102,0.05548602
53,105,0.05778806
53,108,0.06003871
53,111,0.06223641
53,114,0.06438003
53,117,0.06646881
53,120,0.06850228
53,135,0.07784232
53,150,0.08585259
53,165,0.09265097
53,180,0.09838762
53,195,0.1032213
53,210,0.1073064
53,225,0.1107837
53,240,0.1137738
53,255,0.1163725
53,270,0.1186526
53,285,0.1206692
53,300,0.1224635
53,315,0.1240667
53,330,0.1255027
53,345,0.1267912
53,360,0.1279484
53,375,0.1289883
53,390,0.1299233
53,405,0.1307643
53,420,0.1315212
53,435,0.1322028
53,450,0.1328172
53,465,0.1333715
53,480,0.1338723
53,495,0.1343254
53,510,0.1347362
53,525,0.1351093
53,540,0.1354492
53,555,0.1357596
53,570,0.1360441
53,585,0.1363057
53,600,0.1365474
53,615,0.1367716
53,630,0.1369806
53,645,0.1371764
53,660,0.1373609
53,675,0.1375357
53,690,0.1377021
53,705,0.1378615
53,720,0.1380151
53,735,0.1381638
53,750,0.1383084
53,765,0.1384498
53,780,0.1385887
53,795,0.1387255
53,810,0.1388608
53,825,0.138995
53,840,0.1391284
53,855,0.1392614
53,870,0.1393941
53,885,0.1395267
53,900,0.1396594
53,915,0.1397922
53,930,0.1399252
53,945,0.1400584
53,960,0.1401917
53,975,0.1403252
53,990,0.1404588
53,1005,0.1405923
53,1020,0.1407257
53,1035,0.1408589
53,1050,0.1409917
53,1065,0.1411239
53,1080,0.1412554
53,1095,0.141386
53,1110,0.1415156
53,1125,0.1416439
53,1140,0.1417707
53,1155,0.1418959
53,1170,0.1420193
53,1185,0.1421407
53,1200,0.1422598
53,1215,0.1423764
53,1230,0.1424904
53,1245,0.1426015
53,1260,0.1427096
53,1275,0.1428144
53,1290,0.1429158
53,1305,0.1430135
53,1320,0.1431074
53,1335,0.1431973
53,1350,0.1432829
53,1365,0.1433642
53,1380,0.1434409
53,1395,0.1435129
53,1410,0.14358
53,1425,0.143642
53,1440,0.1436989
54,0,0
54,3,3.566558E-06
54,6,0.0001134347
54,9,0.0007108849
54,12,0.002453279
54,15,0.006126222
54,18,0.01245417
54,21,0.02195231
54,24,0.03484776
54,27,0.05106708
54,30,0.07027454
54,33,0.09193809
54,36,0.115405
54,39,0.1399732
54,42,0.1649517
54,45,0.1897042
54,48,0.2136784
54,51,0.2364218
54,54,0.2575872
54,57,0.2769294
54,60,0.2942966
54,63,0.3096176
54,66,0.3228872
54,69,0.3341545
54,72,0.3435109
54,75,0.3510783
54,78,0.3569992
54,81,0.3614279
54,84,0.3645237
54,87,0.3664454
54,90,0.3673474
54,93,0.3673767
54,96,0.366671
54,99,0.3653573
54,102,0.3635511
54,105,0.3613565
54,108,0.3588659
54,111,0.3561603
54,114,0.3533102
54,117,0.350376
54,120,0.3474083
54,135,0.3332943
54,150,0.3219911
54,165,0.3139312
54,180,0.3085963
54,195,0.3052908
54,210,0.3033719
54,225,0.3023772
54,240,0.3020091
54,255,0.3020761
54,270,0.3024531
54,285,0.3030575
54,300,0.3038338
54,315,0.3047436
54,330,0.3057601
54,345,0.306864
54,360,0.3080409
54,375,0.3092801
54,390,0.3105732
54,405,0.3119135
54,420,0.3132955
54,435,0.3147147
54,450,0.3161672
54,465,0.3176495
54,480,0.3191587
54,495,0.320692
54,510,0.3222469
54,525,0.3238211
54,540,0.3254123
54,555,0.3270186
54,570,0.328638
54,585,0.3302685
54,600,0.3319085
54,615,0.333556
54,630,0.3352095
54,645,0.3368673
54,660,0.3385277
54,675,0.3401892
54,690,0.3418503
54,705,0.3435094
54,720,0.3451651
54,735,0.346816
54,750,0.3484606
54,765,0.3500975
54,780,0.3517255
54,795,0.3533432
54,810,0.3549493
54,825,0.3565426
54,840,0.3581218
54,855,0.3596858
54,870,0.3612334
54,885,0.3627635
54,900,0.364275
54,915,0.3657668
54,930,0.3672378
54,945,0.3686872
54,960,0.3701139
54,975,0.3715169
54,990,0.3728955
54,1005,0.3742487
54,1020,0.3755756
54,1035,0.3768755
54,1050,0.3781476
54,1065,0.3793912
54,1080,0.3806055
54,1095,0.3817899
54,1110,0.3829437
54,1125,0.3840663
54,1140,0.3851572
54,1155,0.3862157
54,1170,0.3872414
54,1185,0.3882337
54,1200,0.3891923
54,1215,0.3901166
54,1230,0.3910063
54,1245,0.391861
54,1260,0.3926803
54,1275,0.3934639
54,1290,0.3942116
54,1305,0.3949232
54,1320,0.3955982
54,1335,0.3962365
54,1350,0.396838
54,1365,0.3974025
54,1380,0.3979299
54,1395,0.3984199
54,1410,0.3988727
54,1425,0.399288
54,1440,0.3996659
55,0,0
55,3,2.582848E-07
55,6,9.649902E-06
55,9,6.138614E-05
55,12,0.0002095716
55,15,0.0005216113
55,18,0.001070898
55,21,0.001930028
55,24,0.003165465
55,27,0.004833969
55,30,0.006980596
55,33,0.009637861
55,36,0.01282578
55,39,0.01655249
55,42,0.02081534
55,45,0.02560209
55,48,0.03089241
55,51,0.03665924
55,54,0.04287031
55,57,0.04948949
55,60,0.05647803
55,63,0.06379573
55,66,0.07140184
55,69,0.07925596
55,72,0.0873186
55,75,0.09555176
55,78,0.1039193
55,81,0.112387
55,84,0.1209233
55,87,0.1294985
55,90,0.1380855
55,93,0.1466596
55,96,0.1551983
55,99,0.1636813
55,102,0.1720902
55,105,0.1804088
55,108,0.1886227
55,111,0.1967191
55,114,0.2046868
55,117,0.2125161
55,120,0.2201988
55,135,0.2562006
55,150,0.2878835
55,165,0.3151715
55,180,0.3382563
55,195,0.357474
55,210,0.3732263
55,225,0.3859286
55,240,0.3959837
55,255,0.4037706
55,270,0.4096355
55,285,0.4138886
55,300,0.4168009
55,315,0.418608
55,330,0.4195144
55,345,0.4196959
55,360,0.4193011
55,375,0.4184544
55,390,0.4172582
55,405,0.4157959
55,420,0.4141345
55,435,0.4123276
55,450,0.4104174
55,465,0.408437
55,480,0.4064121
55,495,0.4043628
55,510,0.4023046
55,525,0.4002493
55,540,0.3982059
55,555,0.3961814
55,570,0.3941808
55,585,0.3922081
55,600,0.3902659
55,615,0.3883561
55,630,0.3864802
55,645,0.3846389
55,660,0.3828327
55,675,0.3810616
55,690,0.3793255
55,705,0.3776242
55,720,0.3759571
55,735,0.3743238
55,750,0.3727235
55,765,0.3711556
55,780,0.3696193
55,795,0.3681137
55,810,0.3666381
55,825,0.3651916
55,840,0.3637734
55,855,0.3623825
55,870,0.3610182
55,885,0.3596794
55,900,0.3583654
55,915,0.3570752
55,930,0.3558081
55,945,0.3545631
55,960,0.3533393
55,975,0.3521359
55,990,0.3509521
55,1005,0.3497871
55,1020,0.34864
55,1035,0.34751
55,1050,0.3463962
55,1065,0.345298
55,1080,0.3442146
55,1095,0.3431451
55,1110,0.3420888
55,1125,0.3410451
55,1140,0.3400131
55,1155,0.3389922
55,1170,0.3379817
55,1185,0.3369809
55,1200,0.3359892
55,1215,0.3350058
55,1230,0.3340302
55,1245,0.3330618
55,1260,0.3320999
55,1275,0.331144
55,1290,0.3301935
55,1305,0.3292478
55,1320,0.3283065
55,1335,0.3273689
55,1350,0.3264347
55,1365,0.3255032
55,1380,0.3245741
55,1395,0.3236468
55,1410,0.3227209
55,1425,0.3217961
55,1440,0.3208718
56,0,0
56,3,1.793497E-07
56,6,7.034815E-06
56,9,4.577149E-05
56,12,0.0001571028
56,15,0.0003901779
56,18,0.000797195
56,21,0.001429137
56,24,0.002332767
56,27,0.003548836
56,30,0.00511125
56,33,0.007046886
56,36,0.009375849
56,39,0.0121119
56,42,0.01526298
56,45,0.01883183
56,48,0.02281646
56,51,0.02721078
56,54,0.03200506
56,57,0.03718643
56,60,0.04273934
56,63,0.04864602
56,66,0.05488689
56,69,0.06144094
56,72,0.06828614
56,75,0.0753997
56,78,0.08275848
56,81,0.09033919
56,84,0.09811863
56,87,0.1060739
56,90,0.1141827
56,93,0.1224232
56,96,0.1307744
56,99,0.139216
56,102,0.1477287
56,105,0.1562941
56,108,0.1648947
56,111,0.173514
56,114,0.1821365
56,117,0.1907475
56,120,0.1993334
56,135,0.2414714
56,150,0.2814269
56,165,0.3183769
56,180,0.3518552
56,195,0.3816632
56,210,0.407794
56,225,0.4303728
56,240,0.4496096
56,255,0.4657641
56,270,0.47912
56,285,0.4899669
56,300,0.498588
56,315,0.5052529
56,330,0.510213
56,345,0.5136994
56,360,0.5159219
56,375,0.5170696
56,390,0.5173112
56,405,0.5167959
56,420,0.5156544
56,435,0.5140005
56,450,0.511932
56,465,0.5095325
56,480,0.5068725
56,495,0.5040114
56,510,0.5009983
56,525,0.4978738
56,540,0.4946715
56,555,0.4914184
56,570,0.4881365
56,585,0.4848437
56,600,0.4815542
56,615,0.4782792
56,630,0.4750279
56,645,0.4718071
56,660,0.4686223
56,675,0.4654776
56,690,0.4623763
56,705,0.4593205
56,720,0.456312
56,735,0.4533516
56,750,0.4504401
56,765,0.4475777
56,780,0.4447643
56,795,0.4419996
56,810,0.4392833
56,825,0.4366147
56,840,0.433993
56,855,0.4314174
56,870,0.4288871
56,885,0.426401
56,900,0.4239582
56,915,0.4215577
56,930,0.4191982
56,945,0.4168789
56,960,0.4145986
56,975,0.4123561
56,990,0.4101505
56,1005,0.4079805
56,1020,0.4058451
56,1035,0.4037431
56,1050,0.4016736
56,1065,0.3996355
56,1080,0.3976275
56,1095,0.3956488
56,1110,0.3936983
56,1125,0.391775
56,1140,0.3898778
56,1155,0.3880057
56,1170,0.3861579
56,1185,0.3843333
56,1200,0.382531
56,1215,0.3807501
56,1230,0.3789898
56,1245,0.377249
56,1260,0.375527
56,1275,0.373823
56,1290,0.372136
56,1305,0.3704653
56,1320,0.3688102
56,1335,0.3671699
56,1350,0.3655435
56,1365,0.3639306
56,1380,0.3623302
56,1395,0.3607418
56,1410,0.3591647
56,1425,0.3575982
56,1440,0.3560417
57,0,0
57,3,4.571523E-07
57,6,1.972524E-05
57,9,0.0001303007
57,12,0.00044888
57,15,0.001112746
57,18,0.002258661
57,21,0.004007415
57,24,0.006454751
57,27,0.009667202
57,30,0.01368112
57,33,0.01850396
57,36,0.02411712
57,39,0.03047951
57,42,0.0375317
57,45,0.04520027
57,48,0.05340191
57,51,0.06204729
57,54,0.07104439
57,57,0.08030143
57,60,0.08972915
57,63,0.09924264
57,66,0.1087627
57,69,0.1182166
57,72,0.1275391
57,75,0.1366723
57,78,0.1455659
57,81,0.1541769
57,84,0.1624696
57,87,0.170415
57,90,0.1779904
57,93,0.185179
57,96,0.1919693
57,99,0.1983546
57,102,0.2043322
57,105,0.2099034
57,108,0.2150726
57,111,0.2198469
57,114,0.2242358
57,117,0.2282508
57,120,0.2319048
57,135,0.2452832
57,150,0.2519861
57,165,0.2539598
57,180,0.2528498
57,195,0.2499144
57,210,0.2460447
57,225,0.2418272
57,240,0.2376182
57,255,0.2336118
57,270,0.2298972
57,285,0.2264996
57,300,0.2234099
57,315,0.220602
57,330,0.2180441
57,345,0.2157044
57,360,0.2135537
57,375,0.2115665
57,390,0.2097215
57,405,0.2080007
57,420,0.2063896
57,435,0.2048759
57,450,0.2034499
57,465,0.2021032
57,480,0.200829
57,495,0.1996216
57,510,0.1984762
57,525,0.1973885
57,540,0.196355
57,555,0.1953723
57,570,0.1944377
57,585,0.1935485
57,600,0.1927025
57,615,0.1918973
57,630,0.1911309
57,645,0.1904014
57,660,0.189707
57,675,0.1890459
57,690,0.1884165
57,705,0.1878172
57,720,0.1872463
57,735,0.1867024
57,750,0.1861841
57,765,0.1856899
57,780,0.1852183
57,795,0.1847682
57,810,0.184338
57,825,0.1839267
57,840,0.1835329
57,855,0.1831554
57,870,0.182793
57,885,0.1824446
57,900,0.1821091
57,915,0.1817852
57,930,0.1814721
57,945,0.1811686
57,960,0.1808738
57,975,0.1805866
57,990,0.1803061
57,1005,0.1800314
57,1020,0.1797617
57,1035,0.179496
57,1050,0.1792336
57,1065,0.1789735
57,1080,0.1787151
57,1095,0.1784577
57,1110,0.1782004
57,1125,0.1779426
57,1140,0.1776837
57,1155,0.177423
57,1170,0.1771599
57,1185,0.1768938
57,1200,0.1766241
57,1215,0.1763504
57,1230,0.1760722
57,1245,0.1757888
57,1260,0.1755
57,1275,0.1752052
57,1290,0.1749041
57,1305,0.1745962
57,1320,0.1742812
57,1335,0.1739587
57,1350,0.1736285
57,1365,0.1732902
57,1380,0.1729436
57,1395,0.1725883
57,1410,0.1722242
57,1425,0.1718511
57,1440,0.1714686
58,0,0
58,3,1.055182E-06
58,6,3.863637E-05
58,9,0.0002451658
58,12,0.0008428732
58,15,0.002107317
58,18,0.004322602
58,21,0.007743371
58,24,0.0125684
58,27,0.01892572
58,30,0.02686761
58,33,0.03637356
58,36,0.04735905
58,39,0.05968774
58,42,0.07318483
58,45,0.08765019
58,48,0.1028704
58,51,0.1186291
58,54,0.1347148
58,57,0.1509275
58,60,0.1670835
58,63,0.1830179
58,66,0.1985864
58,69,0.2136666
58,72,0.2281569
58,75,0.2419765
58,78,0.2550637
58,81,0.2673748
58,84,0.2788815
58,87,0.2895702
58,90,0.2994388
58,93,0.3084961
58,96,0.3167588
58,99,0.32425
58,102,0.3309976
58,105,0.3370346
58,108,0.3423965
58,111,0.3471214
58,114,0.3512488
58,117,0.3548185
58,120,0.3578705
58,135,0.366699
58,150,0.3678903
58,165,0.3647574
58,180,0.35956
58,195,0.3537102
58,210,0.3479993
58,225,0.3428013
58,240,0.3382317
58,255,0.3342396
58,270,0.3307346
58,285,0.3276308
58,300,0.3248544
58,315,0.3223448
58,330,0.3200545
58,345,0.3179469
58,360,0.3159938
58,375,0.3141738
58,390,0.3124702
58,405,0.3108703
58,420,0.3093636
58,435,0.3079421
58,450,0.3065989
58,465,0.3053283
58,480,0.3041257
58,495,0.3029868
58,510,0.301908
58,525,0.3008859
58,540,0.2999175
58,555,0.2990001
58,570,0.2981311
58,585,0.297308
58,600,0.2965284
58,615,0.2957902
58,630,0.2950913
58,645,0.2944295
58,660,0.2938028
58,675,0.2932094
58,690,0.2926472
58,705,0.2921146
58,720,0.2916096
58,735,0.2911306
58,750,0.2906758
58,765,0.2902435
58,780,0.2898321
58,795,0.28944
58,810,0.2890657
58,825,0.2887077
58,840,0.2883644
58,855,0.2880343
58,870,0.2877163
58,885,0.2874087
58,900,0.2871104
58,915,0.28682
58,930,0.2865362
58,945,0.2862579
58,960,0.2859838
58,975,0.2857129
58,990,0.2854439
58,1005,0.2851758
58,1020,0.2849077
58,1035,0.2846384
58,1050,0.284367
58,1065,0.2840926
58,1080,0.2838143
58,1095,0.2835313
58,1110,0.2832426
58,1125,0.2829475
58,1140,0.2826453
58,1155,0.2823352
58,1170,0.2820165
58,1185,0.2816885
58,1200,0.2813508
58,1215,0.2810025
58,1230,0.2806432
58,1245,0.2802723
58,1260,0.2798893
58,1275,0.2794938
58,1290,0.2790853
58,1305,0.2786633
58,1320,0.2782275
58,1335,0.2777776
58,1350,0.277313
58,1365,0.2768337
58,1380,0.2763391
58,1395,0.2758292
58,1410,0.2753036
58,1425,0.2747621
58,1440,0.2742046
59,0,0
59,3,5.808899E-07
59,6,2.132504E-05
59,9,0.0001330843
59,12,0.0004482322
59,15,0.001103136
59,18,0.002240231
59,21,0.00399253
59,24,0.006472891
59,27,0.009767812
59,30,0.01393472
59,33,0.01900177
59,36,0.02496941
59,39,0.03181326
59,42,0.03948774
59,45,0.04793027
59,48,0.05706537
59,51,0.06680872
59,54,0.07707086
59,57,0.08776037
59,60,0.09878649
59,63,0.1100613
59,66,0.1215011
59,69,0.1330279
59,72,0.1445698
59,75,0.1560616
59,78,0.1674448
59,81,0.1786678
59,84,0.1896853
59,87,0.2004584
59,90,0.2109542
59,93,0.2211451
59,96,0.2310086
59,99,0.240527
59,102,0.2496865
59,105,0.2584772
59,108,0.2668925
59,111,0.2749289
59,114,0.2825854
59,117,0.2898632
59,120,0.2967657
59,135,0.3258661
59,150,0.3467794
59,165,0.3608533
59,180,0.3694421
59,195,0.3737754
59,210,0.3749051
59,225,0.3736959
59,240,0.3708408
59,255,0.3668801
59,270,0.3622156
59,285,0.357144
59,300,0.3518796
59,315,0.3465706
59,330,0.3413146
59,345,0.3361725
59,360,0.3311799
59,375,0.3263547
59,390,0.3217041
59,405,0.3172281
59,420,0.3129228
59,435,0.3087817
59,450,0.3047975
59,465,0.3009622
59,480,0.2972681
59,495,0.2937075
59,510,0.2902732
59,525,0.2869587
59,540,0.2837577
59,555,0.2806644
59,570,0.2776737
59,585,0.2747806
59,600,0.2719806
59,615,0.2692695
59,630,0.2666434
59,645,0.2640989
59,660,0.2616324
59,675,0.2592408
59,690,0.2569212
59,705,0.2546707
59,720,0.2524866
59,735,0.2503664
59,750,0.2483076
59,765,0.2463079
59,780,0.244365
59,795,0.2424768
59,810,0.2406412
59,825,0.238856
59,840,0.2371195
59,855,0.2354297
59,870,0.2337846
59,885,0.2321827
59,900,0.230622
59,915,0.2291009
59,930,0.2276177
59,945,0.2261709
59,960,0.2247588
59,975,0.22338
59,990,0.2220329
59,1005,0.2207163
59,1020,0.2194285
59,1035,0.2181683
59,1050,0.2169344
59,1065,0.2157255
59,1080,0.2145402
59,1095,0.2133776
59,1110,0.2122362
59,1125,0.2111151
59,1140,0.2100131
59,1155,0.2089292
59,1170,0.2078622
59,1185,0.2068113
59,1200,0.2057755
59,1215,0.2047538
59,1230,0.2037453
59,1245,0.2027492
59,1260,0.2017646
59,1275,0.2007907
59,1290,0.1998268
59,1305,0.1988721
59,1320,0.1979259
59,1335,0.1969875
59,1350,0.1960562
59,1365,0.1951315
59,1380,0.1942126
59,1395,0.1932991
59,1410,0.1923904
59,1425,0.1914859
59,1440,0.1905852
60,0,0
