"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Whole Blood (Peripheral Venous Blood) [µmol/l]"
25,42,0.1105576
25,45,0.1322232
25,48,0.1548769
25,51,0.1781624
25,54,0.2017354
25,57,0.2252737
25,60,0.2484846
25,63,0.2711095
25,66,0.2929271
25,69,0.3137537
25,72,0.3334428
25,75,0.3518834
25,78,0.3689975
25,81,0.3847371
25,84,0.3990806
25,87,0.4120286
25,90,0.4236
25,93,0.4338296
25,96,0.4427659
25,99,0.4504677
25,102,0.4570019
25,105,0.4624412
25,108,0.4668621
25,111,0.4703426
25,114,0.4729617
25,117,0.4747972
25,120,0.4759255
25,135,0.4734217
25,150,0.4627469
25,165,0.4492396
25,180,0.4359813
25,195,0.42441
25,210,0.4149494
25,225,0.4074462
25,240,0.4015529
25,255,0.3969254
25,270,0.3932718
25,285,0.3903621
25,300,0.3880224
25,315,0.3861235
25,330,0.3845707
25,345,0.3832945
25,360,0.3822432
25,375,0.3813782
25,390,0.3806703
25,405,0.3800968
25,420,0.3796399
25,435,0.3792856
25,450,0.3790222
25,465,0.3788401
25,480,0.3787313
25,495,0.3786889
25,510,0.3787069
25,525,0.37878
25,540,0.3789034
25,555,0.3790729
25,570,0.3792846
25,585,0.3795348
25,600,0.3798203
25,615,0.3801379
25,630,0.3804846
25,645,0.3808578
25,660,0.3812546
25,675,0.3816727
25,690,0.3821095
25,705,0.3825628
25,720,0.3830302
25,735,0.3835097
25,750,0.3839991
25,765,0.3844964
25,780,0.3849997
25,795,0.3855069
25,810,0.3860164
25,825,0.3865264
25,840,0.387035
25,855,0.3875407
25,870,0.3880418
25,885,0.3885367
25,900,0.389024
25,915,0.3895022
25,930,0.3899699
25,945,0.3904257
25,960,0.3908682
25,975,0.3912963
25,990,0.3917088
25,1005,0.3921044
25,1020,0.392482
25,1035,0.3928405
25,1050,0.393179
25,1065,0.3934965
25,1080,0.3937919
25,1095,0.3940644
25,1110,0.3943132
25,1125,0.3945374
25,1140,0.3947363
25,1155,0.3949092
25,1170,0.3950553
25,1185,0.3951741
25,1200,0.3952649
25,1215,0.3953271
25,1230,0.3953603
25,1245,0.3953639
25,1260,0.3953376
25,1275,0.3952808
25,1290,0.3951932
25,1305,0.3950745
25,1320,0.3949244
25,1335,0.3947425
25,1350,0.3945287
25,1365,0.3942828
25,1380,0.3940045
25,1395,0.3936937
25,1410,0.3933503
25,1425,0.3929742
25,1440,0.3925654
26,0,0
26,3,2.709775E-06
26,6,0.0001176778
26,9,0.0008033863
26,12,0.002880214
26,15,0.007386711
26,18,0.01538294
26,21,0.02777733
26,24,0.04520662
26,27,0.06797329
26,30,0.09603474
26,33,0.1290326
26,36,0.1663496
26,39,0.2071808
26,42,0.2506059
26,45,0.2956572
26,48,0.3413776
26,51,0.3868662
26,54,0.4313112
26,57,0.4740124
26,60,0.5143914
26,63,0.5519956
26,66,0.5864946
26,69,0.6176721
26,72,0.6454145
26,75,0.6696981
26,78,0.6905751
26,81,0.7081591
26,84,0.7226113
26,87,0.7341256
26,90,0.74292
26,93,0.7492285
26,96,0.7532929
26,99,0.7553564
26,102,0.7556579
26,105,0.7544277
26,108,0.7518839
26,111,0.7482306
26,114,0.7436564
26,117,0.7383332
26,120,0.7324163
26,135,0.6982527
26,150,0.6640301
26,165,0.6350089
26,180,0.6125225
26,195,0.5960305
26,210,0.5843236
26,225,0.5761386
26,240,0.5703313
26,255,0.5660296
26,270,0.5626904
26,285,0.5599841
26,300,0.5577124
26,315,0.5557553
26,330,0.5540395
26,345,0.5525185
26,360,0.5511619
26,375,0.5499486
26,390,0.5488627
26,405,0.5478919
26,420,0.5470259
26,435,0.5462563
26,450,0.5455753
26,465,0.5449762
26,480,0.5444529
26,495,0.5439997
26,510,0.5436116
26,525,0.5432838
26,540,0.5430119
26,555,0.5427917
26,570,0.5426193
26,585,0.5424911
26,600,0.5424035
26,615,0.5423532
26,630,0.5423371
26,645,0.542352
26,660,0.5423951
26,675,0.5424636
26,690,0.5425547
26,705,0.5426659
26,720,0.5427945
26,735,0.5429382
26,750,0.5430945
26,765,0.5432612
26,780,0.5434361
26,795,0.5436168
26,810,0.5438014
26,825,0.5439879
26,840,0.5441742
26,855,0.5443585
26,870,0.5445389
26,885,0.5447136
26,900,0.5448808
26,915,0.5450389
26,930,0.5451863
26,945,0.5453215
26,960,0.5454428
26,975,0.5455489
26,990,0.5456384
26,1005,0.5457098
26,1020,0.545762
26,1035,0.5457937
26,1050,0.5458036
26,1065,0.5457907
26,1080,0.5457538
26,1095,0.545692
26,1110,0.5456043
26,1125,0.5454896
26,1140,0.5453472
26,1155,0.5451761
26,1170,0.5449756
26,1185,0.544745
26,1200,0.5444835
26,1215,0.5441905
26,1230,0.5438654
26,1245,0.5435075
26,1260,0.5431164
26,1275,0.5426916
26,1290,0.5422326
26,1305,0.541739
26,1320,0.5412106
26,1335,0.5406469
26,1350,0.5400475
26,1365,0.5394124
26,1380,0.5387412
26,1395,0.5380338
26,1410,0.53729
26,1425,0.5365098
26,1440,0.5356929
27,0,0
27,3,5.440314E-07
27,6,2.075813E-05
27,9,0.0001328888
27,12,0.0004587309
27,15,0.001153201
27,18,0.002383239
27,21,0.004308206
27,24,0.007065237
27,27,0.01075967
27,30,0.01546007
27,33,0.02119693
27,36,0.02796426
27,39,0.03572334
27,42,0.04440775
27,45,0.05392924
27,48,0.06418358
27,51,0.07505621
27,54,0.08642733
27,57,0.0981762
27,60,0.1101846
27,63,0.1223399
27,66,0.1345365
27,69,0.1466779
27,72,0.1586774
27,75,0.1704581
27,78,0.1819536
27,81,0.1931074
27,84,0.2038728
27,87,0.214212
27,90,0.2240958
27,93,0.2335023
27,96,0.2424172
27,99,0.2508318
27,102,0.2587432
27,105,0.2661532
27,108,0.2730677
27,111,0.2794958
27,114,0.2854498
27,117,0.2909442
27,120,0.2959953
27,135,0.3152542
27,150,0.3263386
27,165,0.3316183
27,180,0.3330841
27,195,0.3322618
27,210,0.3302422
27,225,0.3277519
27,240,0.3252363
27,255,0.3229403
27,270,0.3209761
27,285,0.3193756
27,300,0.3181268
27,315,0.3171971
27,330,0.3165468
27,345,0.3161361
27,360,0.3159287
27,375,0.3158931
27,390,0.3160025
27,405,0.3162345
27,420,0.3165705
27,435,0.3169952
27,450,0.3174959
27,465,0.3180621
27,480,0.318685
27,495,0.3193574
27,510,0.3200732
27,525,0.3208272
27,540,0.3216152
27,555,0.3224334
27,570,0.3232785
27,585,0.3241479
27,600,0.325039
27,615,0.3259497
27,630,0.3268781
27,645,0.3278225
27,660,0.3287813
27,675,0.329753
27,690,0.3307362
27,705,0.3317298
27,720,0.3327325
27,735,0.3337432
27,750,0.3347608
27,765,0.3357843
27,780,0.3368128
27,795,0.3378452
27,810,0.3388807
27,825,0.3399183
27,840,0.3409571
27,855,0.3419963
27,870,0.3430351
27,885,0.3440726
27,900,0.3451081
27,915,0.3461407
27,930,0.3471698
27,945,0.3481945
27,960,0.3492141
27,975,0.3502279
27,990,0.3512353
27,1005,0.3522355
27,1020,0.3532279
27,1035,0.3542118
27,1050,0.3551866
27,1065,0.3561517
27,1080,0.3571064
27,1095,0.3580503
27,1110,0.3589827
27,1125,0.3599031
27,1140,0.360811
27,1155,0.3617058
27,1170,0.362587
27,1185,0.3634542
27,1200,0.3643068
27,1215,0.3651445
27,1230,0.3659668
27,1245,0.3667733
27,1260,0.3675636
27,1275,0.3683373
27,1290,0.369094
27,1305,0.3698333
27,1320,0.370555
27,1335,0.3712587
27,1350,0.3719441
27,1365,0.3726109
27,1380,0.3732589
27,1395,0.3738877
27,1410,0.3744971
27,1425,0.3750869
27,1440,0.3756568
28,0,0
28,3,2.576413E-07
28,6,9.896916E-06
28,9,6.352529E-05
28,12,0.0002206395
28,15,0.0005595236
28,18,0.00116801
28,21,0.00213388
28,24,0.003536843
28,27,0.005442628
28,30,0.007899205
28,33,0.01093495
28,36,0.01455851
28,39,0.01875995
28,42,0.02351298
28,45,0.02877774
28,48,0.03450376
28,51,0.04063303
28,54,0.04710282
28,57,0.05384815
28,60,0.06080395
28,63,0.06790675
28,66,0.075096
28,69,0.08231504
28,72,0.08951182
28,75,0.09663924
28,78,0.1036554
28,81,0.1105236
28,84,0.1172123
28,87,0.1236949
28,90,0.1299493
28,93,0.135958
28,96,0.1417072
28,99,0.147187
28,102,0.1523906
28,105,0.1573143
28,108,0.1619567
28,111,0.1663188
28,114,0.1704036
28,117,0.1742156
28,120,0.1777608
28,135,0.1917602
28,150,0.2004145
28,165,0.2049609
28,180,0.2065382
28,195,0.2060999
28,210,0.2043912
28,225,0.2019577
28,240,0.199178
28,255,0.1963001
28,270,0.1934739
28,285,0.1907815
28,300,0.1882603
28,315,0.1859214
28,330,0.1837607
28,345,0.1817667
28,360,0.179925
28,375,0.1782204
28,390,0.1766386
28,405,0.1751665
28,420,0.1737921
28,435,0.1725053
28,450,0.1712969
28,465,0.1701591
28,480,0.1690851
28,495,0.1680688
28,510,0.167105
28,525,0.1661894
28,540,0.165318
28,555,0.1644873
28,570,0.1636943
28,585,0.1629364
28,600,0.1622111
28,615,0.1615163
28,630,0.1608503
28,645,0.1602111
28,660,0.1595974
28,675,0.1590077
28,690,0.1584406
28,705,0.157895
28,720,0.1573697
28,735,0.1568636
28,750,0.1563758
28,765,0.1559053
28,780,0.1554512
28,795,0.1550127
28,810,0.1545888
28,825,0.1541787
28,840,0.1537818
28,855,0.1533972
28,870,0.1530242
28,885,0.1526621
28,900,0.1523102
28,915,0.1519678
28,930,0.1516343
28,945,0.151309
28,960,0.1509912
28,975,0.1506805
28,990,0.1503762
28,1005,0.1500777
28,1020,0.1497844
28,1035,0.1494958
28,1050,0.1492115
28,1065,0.1489307
28,1080,0.1486532
28,1095,0.1483783
28,1110,0.1481056
28,1125,0.1478346
28,1140,0.147565
28,1155,0.1472962
28,1170,0.1470279
28,1185,0.1467596
28,1200,0.146491
28,1215,0.1462217
28,1230,0.1459514
28,1245,0.1456796
28,1260,0.1454062
28,1275,0.1451306
28,1290,0.1448528
28,1305,0.1445723
28,1320,0.1442889
28,1335,0.1440023
28,1350,0.1437123
28,1365,0.1434186
28,1380,0.1431211
28,1395,0.1428194
28,1410,0.1425134
28,1425,0.1422029
28,1440,0.1418878
29,0,0
29,3,2.658864E-06
29,6,0.0001099804
29,9,0.0007067078
29,12,0.002377856
29,15,0.005776708
29,18,0.01152169
29,21,0.02012471
29,24,0.03195557
29,27,0.04723401
29,30,0.06603819
29,33,0.08832204
29,36,0.1139361
29,39,0.1426486
29,42,0.1741653
29,45,0.2081478
29,48,0.244229
29,51,0.2820272
29,54,0.3211577
29,57,0.3612415
29,60,0.401914
29,63,0.4428298
29,66,0.4836683
29,69,0.5241359
29,72,0.5639686
29,75,0.6029326
29,78,0.6408247
29,81,0.6774721
29,84,0.7127307
29,87,0.7464845
29,90,0.7786431
29,93,0.8091404
29,96,0.8379325
29,99,0.8649949
29,102,0.8903213
29,105,0.9139208
29,108,0.935816
29,111,0.9560415
29,114,0.9746414
29,117,0.991668
29,120,1.00718
29,135,1.064371
29,150,1.094148
29,165,1.104963
29,180,1.103755
29,195,1.095637
29,210,1.084089
29,225,1.071334
29,240,1.0587
29,255,1.046919
29,270,1.036345
29,285,1.0271
29,300,1.019168
29,315,1.012457
29,330,1.006841
29,345,1.00218
29,360,0.9983362
29,375,0.9951848
29,390,0.9926149
29,405,0.9905314
29,420,0.9888546
29,435,0.9875183
29,450,0.9864678
29,465,0.9856588
29,480,0.9850545
29,495,0.9846252
29,510,0.9843464
29,525,0.9841977
29,540,0.9841626
29,555,0.9842267
29,570,0.9843784
29,585,0.9846075
29,600,0.9849054
29,615,0.9852647
29,630,0.9856786
29,645,0.9861414
29,660,0.986648
29,675,0.9871937
29,690,0.9877743
29,705,0.9883857
29,720,0.9890246
29,735,0.9896874
29,750,0.9903712
29,765,0.9910729
29,780,0.9917898
29,795,0.9925192
29,810,0.9932585
29,825,0.9940054
29,840,0.9947576
29,855,0.9955126
29,870,0.9962685
29,885,0.997023
29,900,0.9977742
29,915,0.9985201
29,930,0.9992587
29,945,0.9999883
29,960,1.000707
29,975,1.001413
29,990,1.002105
29,1005,1.002781
29,1020,1.003439
29,1035,1.004078
29,1050,1.004697
29,1065,1.005293
29,1080,1.005867
29,1095,1.006415
29,1110,1.006937
29,1125,1.007432
29,1140,1.007899
29,1155,1.008336
29,1170,1.008742
29,1185,1.009116
29,1200,1.009457
29,1215,1.009764
29,1230,1.010037
29,1245,1.010274
29,1260,1.010474
29,1275,1.010636
29,1290,1.010761
29,1305,1.010846
29,1320,1.010892
29,1335,1.010897
29,1350,1.010862
29,1365,1.010785
29,1380,1.010666
29,1395,1.010505
29,1410,1.0103
29,1425,1.010052
29,1440,1.00976
30,0,0
30,3,4.220192E-07
30,6,1.88904E-05
30,9,0.0001280523
30,12,0.0004515975
30,15,0.001145908
30,18,0.002380551
30,21,0.004320063
30,24,0.007110314
30,27,0.01086995
30,30,0.0156862
30,33,0.02161366
30,36,0.02867525
30,39,0.03686453
30,42,0.04614885
30,45,0.05647304
30,48,0.06776331
30,51,0.07993102
30,54,0.09287653
30,57,0.1064927
30,60,0.1206679
30,63,0.1352892
30,66,0.1502445
30,69,0.1654247
30,72,0.1807255
30,75,0.1960483
30,78,0.2113017
30,81,0.2264017
30,84,0.2412724
30,87,0.2558463
30,90,0.2700638
30,93,0.2838736
30,96,0.2972321
30,99,0.3101033
30,102,0.3224581
30,105,0.3342741
30,108,0.3455347
30,111,0.3562291
30,114,0.3663513
30,117,0.3759
30,120,0.3848777
30,135,0.4215121
30,150,0.4457792
30,165,0.4600901
30,180,0.4669386
30,195,0.4685279
30,210,0.4666357
30,225,0.4626081
30,240,0.4574163
30,255,0.4517307
30,270,0.4459925
30,285,0.4404747
30,300,0.43533
30,315,0.4306287
30,330,0.426387
30,345,0.4225877
30,360,0.4191952
30,375,0.4161661
30,390,0.4134549
30,405,0.4110184
30,420,0.4088176
30,435,0.4068181
30,450,0.4049907
30,465,0.4033108
30,480,0.4017577
30,495,0.4003145
30,510,0.3989668
30,525,0.397703
30,540,0.3965134
30,555,0.3953899
30,570,0.3943256
30,585,0.3933149
30,600,0.3923528
30,615,0.3914351
30,630,0.3905582
30,645,0.3897189
30,660,0.3889144
30,675,0.3881421
30,690,0.3873999
30,705,0.3866857
30,720,0.3859976
30,735,0.3853337
30,750,0.3846927
30,765,0.3840728
30,780,0.3834727
30,795,0.3828911
30,810,0.3823266
30,825,0.3817781
30,840,0.3812442
30,855,0.380724
30,870,0.3802163
30,885,0.37972
30,900,0.3792342
30,915,0.3787577
30,930,0.3782898
30,945,0.3778294
30,960,0.3773755
30,975,0.3769275
30,990,0.3764843
30,1005,0.3760451
30,1020,0.3756092
30,1035,0.3751757
30,1050,0.3747439
30,1065,0.3743131
30,1080,0.3738824
30,1095,0.3734512
30,1110,0.3730189
30,1125,0.3725848
30,1140,0.3721482
30,1155,0.3717085
30,1170,0.3712651
30,1185,0.3708175
30,1200,0.370365
30,1215,0.3699073
30,1230,0.3694436
30,1245,0.3689736
30,1260,0.3684968
30,1275,0.3680127
30,1290,0.3675209
30,1305,0.3670209
30,1320,0.3665124
30,1335,0.3659949
30,1350,0.3654681
30,1365,0.3649317
30,1380,0.3643854
30,1395,0.3638287
30,1410,0.3632615
30,1425,0.3626834
30,1440,0.3620943
31,0,0
31,3,1.214141E-07
31,6,5.211266E-06
31,9,3.515644E-05
31,12,0.0001254074
31,15,0.0003234669
31,18,0.0006836067
31,21,0.001261256
31,24,0.002108249
31,27,0.00326923
31,30,0.004779233
31,33,0.006662313
31,36,0.008931078
31,39,0.011587
31,42,0.01462129
31,45,0.01801617
31,48,0.02174648
31,51,0.02578122
31,54,0.03008524
31,57,0.03462067
31,60,0.03934832
31,63,0.04422878
31,66,0.04922337
31,69,0.05429494
31,72,0.05940834
31,75,0.06453092
31,78,0.06963275
31,81,0.07468677
31,84,0.07966888
31,87,0.08455788
31,90,0.08933543
31,93,0.09398594
31,96,0.09849634
31,99,0.102856
31,102,0.1070566
31,105,0.1110917
31,108,0.1149567
31,111,0.1186488
31,114,0.1221665
31,117,0.1255098
31,120,0.1286796
31,135,0.1420225
31,150,0.1515941
31,165,0.1580827
31,180,0.1621998
31,195,0.1645861
31,210,0.1657721
31,225,0.1661694
31,240,0.1660789
31,255,0.1657089
31,270,0.1651964
31,285,0.164627
31,300,0.1640522
31,315,0.1635009
31,330,0.1629888
31,345,0.162523
31,360,0.1621064
31,375,0.1617387
31,390,0.1614186
31,405,0.1611437
31,420,0.1609115
31,435,0.160719
31,450,0.1605635
31,465,0.1604424
31,480,0.160353
31,495,0.1602929
31,510,0.1602598
31,525,0.1602516
31,540,0.1602662
31,555,0.160302
31,570,0.1603571
31,585,0.1604301
31,600,0.1605194
31,615,0.1606239
31,630,0.1607422
31,645,0.1608733
31,660,0.161016
31,675,0.1611695
31,690,0.1613327
31,705,0.1615049
31,720,0.1616852
31,735,0.1618728
31,750,0.1620672
31,765,0.1622675
31,780,0.1624731
31,795,0.1626834
31,810,0.1628978
31,825,0.1631158
31,840,0.1633368
31,855,0.1635602
31,870,0.1637855
31,885,0.1640123
31,900,0.1642401
31,915,0.1644684
31,930,0.1646968
31,945,0.1649248
31,960,0.165152
31,975,0.165378
31,990,0.1656024
31,1005,0.1658248
31,1020,0.1660448
31,1035,0.1662621
31,1050,0.1664763
31,1065,0.1666871
31,1080,0.1668941
31,1095,0.1670971
31,1110,0.1672956
31,1125,0.1674895
31,1140,0.1676783
31,1155,0.1678619
31,1170,0.1680399
31,1185,0.1682122
31,1200,0.1683783
31,1215,0.1685382
31,1230,0.1686915
31,1245,0.1688381
31,1260,0.1689776
31,1275,0.16911
31,1290,0.1692351
31,1305,0.1693525
31,1320,0.1694622
31,1335,0.169564
31,1350,0.1696577
31,1365,0.1697431
31,1380,0.1698202
31,1395,0.1698887
31,1410,0.1699487
31,1425,0.1699998
31,1440,0.1700421
32,0,0
32,3,2.40169E-06
32,6,8.380697E-05
32,9,0.0005200556
32,12,0.001755076
32,15,0.004297239
32,18,0.008606638
32,21,0.01501491
32,24,0.02368619
32,27,0.03461138
32,30,0.04762571
32,33,0.06243934
32,36,0.078674
32,39,0.0959001
32,42,0.1136708
32,45,0.1315508
32,48,0.1491379
32,51,0.166079
32,54,0.1820792
32,57,0.1969064
32,60,0.2103909
32,63,0.2224219
32,66,0.2329421
32,69,0.2419409
32,72,0.2494465
32,75,0.2555186
32,78,0.2602407
32,81,0.2637137
32,84,0.266049
32,87,0.2673636
32,90,0.267777
32,93,0.2674083
32,96,0.2663728
32,99,0.2647801
32,102,0.2627328
32,105,0.2603251
32,108,0.2576422
32,111,0.2547602
32,114,0.2517459
32,117,0.2486573
32,120,0.2455438
32,135,0.23081
32,150,0.2190229
32,165,0.21056
32,180,0.2048522
32,195,0.2011526
32,210,0.1988271
32,225,0.1974165
32,240,0.1966126
32,255,0.196217
32,270,0.1961044
32,285,0.1961953
32,300,0.1964386
32,315,0.1968009
32,330,0.1972591
32,345,0.197797
32,360,0.1984024
32,375,0.1990657
32,390,0.1997794
32,405,0.2005372
32,420,0.2013338
32,435,0.2021644
32,450,0.2030251
32,465,0.2039122
32,480,0.2048225
32,495,0.2057531
32,510,0.2067014
32,525,0.2076647
32,540,0.208641
32,555,0.2096281
32,570,0.210624
32,585,0.2116268
32,600,0.2126349
32,615,0.2136466
32,630,0.2146603
32,645,0.2156744
32,660,0.2166876
32,675,0.2176984
32,690,0.2187057
32,705,0.2197079
32,720,0.2207041
32,735,0.2216929
32,750,0.2226732
32,765,0.223644
32,780,0.2246041
32,795,0.2255526
32,810,0.2264884
32,825,0.2274107
32,840,0.2283185
32,855,0.2292109
32,870,0.230087
32,885,0.2309461
32,900,0.2317874
32,915,0.2326101
32,930,0.2334136
32,945,0.234197
32,960,0.2349599
32,975,0.2357014
32,990,0.2364211
32,1005,0.2371184
32,1020,0.2377928
32,1035,0.2384437
32,1050,0.2390706
32,1065,0.2396732
32,1080,0.240251
32,1095,0.2408036
32,1110,0.2413306
32,1125,0.2418317
32,1140,0.2423066
32,1155,0.242755
32,1170,0.2431766
32,1185,0.2435713
32,1200,0.2439387
32,1215,0.2442787
32,1230,0.2445912
32,1245,0.244876
32,1260,0.2451329
32,1275,0.2453619
32,1290,0.245563
32,1305,0.245736
32,1320,0.2458809
32,1335,0.2459977
32,1350,0.2460864
32,1365,0.2461471
32,1380,0.2461797
32,1395,0.2461844
32,1410,0.2461612
32,1425,0.2461103
32,1440,0.2460316
33,0,0
33,3,1.681326E-07
33,6,7.242227E-06
33,9,4.828049E-05
33,12,0.0001702738
33,15,0.0004343445
33,18,0.0009079791
33,21,0.001657483
33,24,0.002741924
33,27,0.004208792
33,30,0.006091311
33,33,0.008407385
33,36,0.01115982
33,39,0.01433755
33,42,0.01791761
33,45,0.02186741
33,48,0.02614713
33,51,0.03071205
33,54,0.03551465
33,57,0.04050636
33,60,0.04563906
33,63,0.05086629
33,66,0.05614406
33,69,0.06143155
33,72,0.06669148
33,75,0.07189044
33,78,0.07699888
33,81,0.0819912
33,84,0.08684557
33,87,0.09154383
33,90,0.09607123
33,93,0.1004162
33,96,0.10457
33,99,0.1085266
33,102,0.1122823
33,105,0.1158355
33,108,0.1191863
33,111,0.1223364
33,114,0.1252889
33,117,0.128048
33,120,0.1306187
33,135,0.1408632
33,150,0.1474052
33,165,0.1511734
33,180,0.1530169
33,195,0.1536226
33,210,0.1534914
33,225,0.1529441
33,240,0.1521843
33,255,0.1513352
33,270,0.1504664
33,285,0.149615
33,300,0.1487995
33,315,0.1480283
33,330,0.1473048
33,345,0.1466296
33,360,0.1460021
33,375,0.1454209
33,390,0.1448842
33,405,0.1443899
33,420,0.1439359
33,435,0.14352
33,450,0.1431399
33,465,0.1427935
33,480,0.1424787
33,495,0.1421934
33,510,0.1419356
33,525,0.1417035
33,540,0.1414955
33,555,0.1413098
33,570,0.1411448
33,585,0.1409992
33,600,0.1408716
33,615,0.1407607
33,630,0.1406652
33,645,0.1405841
33,660,0.1405163
33,675,0.1404608
33,690,0.1404166
33,705,0.1403828
33,720,0.1403585
33,735,0.1403429
33,750,0.1403352
33,765,0.1403347
33,780,0.1403406
33,795,0.1403522
33,810,0.140369
33,825,0.1403901
33,840,0.140415
33,855,0.1404431
33,870,0.1404739
33,885,0.1405067
33,900,0.140541
33,915,0.1405763
33,930,0.1406121
33,945,0.1406479
33,960,0.1406832
33,975,0.1407176
33,990,0.1407506
33,1005,0.1407818
33,1020,0.1408109
33,1035,0.1408373
33,1050,0.1408607
33,1065,0.1408808
33,1080,0.1408972
33,1095,0.1409095
33,1110,0.1409175
33,1125,0.1409207
33,1140,0.140919
33,1155,0.140912
33,1170,0.1408994
33,1185,0.140881
33,1200,0.1408566
33,1215,0.1408258
33,1230,0.1407885
33,1245,0.1407444
33,1260,0.1406933
33,1275,0.1406351
33,1290,0.1405696
33,1305,0.1404965
33,1320,0.1404158
33,1335,0.1403272
33,1350,0.1402307
33,1365,0.1401261
33,1380,0.1400132
33,1395,0.1398921
33,1410,0.1397625
33,1425,0.1396244
33,1440,0.1394777
34,0,0
34,3,1.797474E-07
34,6,7.78603E-06
34,9,5.23028E-05
34,12,0.0001831246
34,15,0.0004613819
34,18,0.0009523391
34,21,0.001719258
34,24,0.002819267
34,27,0.004300963
34,30,0.006203178
34,33,0.008554527
34,36,0.01137345
34,39,0.01466864
34,42,0.0184397
34,45,0.02267797
34,48,0.02736751
34,51,0.03248615
34,54,0.03800653
34,57,0.0438972
34,60,0.05012365
34,63,0.05664922
34,66,0.06343599
34,69,0.07044552
34,72,0.07763952
34,75,0.08498038
34,78,0.09243163
34,81,0.09995827
34,84,0.1075271
34,87,0.1151069
34,90,0.1226684
34,93,0.1301848
34,96,0.1376313
34,99,0.1449854
34,102,0.1522269
34,105,0.1593378
34,108,0.1663019
34,111,0.1731054
34,114,0.1797363
34,117,0.1861842
34,120,0.1924407
34,135,0.2206602
34,150,0.2436095
34,165,0.2615081
34,180,0.274913
34,195,0.2845262
34,210,0.2910715
34,225,0.2952229
34,240,0.2975699
34,255,0.2986067
34,270,0.2987311
34,285,0.2982537
34,300,0.2974091
34,315,0.2963687
34,330,0.2952535
34,345,0.2941456
34,360,0.2930972
34,375,0.2921396
34,390,0.2912891
34,405,0.2905517
34,420,0.2899266
34,435,0.2894091
34,450,0.2889924
34,465,0.2886681
34,480,0.288428
34,495,0.2882637
34,510,0.2881676
34,525,0.2881323
34,540,0.2881516
34,555,0.2882196
34,570,0.2883313
34,585,0.2884821
34,600,0.2886681
34,615,0.2888858
34,630,0.2891322
34,645,0.2894046
34,660,0.2897007
34,675,0.2900182
34,690,0.2903553
34,705,0.2907104
34,720,0.2910818
34,735,0.2914681
34,750,0.2918682
34,765,0.2922806
34,780,0.2927043
34,795,0.2931382
34,810,0.2935812
34,825,0.2940325
34,840,0.294491
34,855,0.2949559
34,870,0.2954262
34,885,0.2959012
34,900,0.29638
34,915,0.2968617
34,930,0.2973456
34,945,0.297831
34,960,0.298317
34,975,0.2988029
34,990,0.2992881
34,1005,0.2997718
34,1020,0.3002533
34,1035,0.3007319
34,1050,0.301207
34,1065,0.3016779
34,1080,0.3021441
34,1095,0.3026049
34,1110,0.3030596
34,1125,0.3035078
34,1140,0.3039488
34,1155,0.3043821
34,1170,0.3048072
34,1185,0.3052235
34,1200,0.3056306
34,1215,0.306028
34,1230,0.3064151
34,1245,0.3067916
34,1260,0.307157
34,1275,0.3075108
34,1290,0.3078527
34,1305,0.3081823
34,1320,0.3084992
34,1335,0.3088031
34,1350,0.3090935
34,1365,0.3093702
34,1380,0.3096329
34,1395,0.3098812
34,1410,0.3101149
34,1425,0.3103338
34,1440,0.3105374
35,0,0
35,3,4.922258E-07
35,6,2.241914E-05
35,9,0.000151847
35,12,0.0005340965
35,15,0.001352232
35,18,0.00280404
35,21,0.005080417
35,24,0.008349242
35,27,0.01274537
35,30,0.01836559
35,33,0.02526712
35,36,0.03346897
35,39,0.04295486
35,42,0.05367725
35,45,0.06556201
35,48,0.07851341
35,51,0.09241898
35,54,0.1071543
35,57,0.1225874
35,60,0.1385828
35,63,0.1550044
35,66,0.1717192
35,69,0.1885991
35,72,0.205523
35,75,0.222378
35,78,0.2390607
35,81,0.2554776
35,84,0.2715455
35,87,0.2871915
35,90,0.3023529
35,93,0.3169769
35,96,0.3310201
35,99,0.344448
35,102,0.3572343
35,105,0.3693602
35,108,0.3808141
35,111,0.3915904
35,114,0.4016891
35,117,0.4111152
35,120,0.419878
35,135,0.4542933
35,150,0.475044
35,165,0.4852566
35,180,0.4879486
35,195,0.4856609
35,210,0.4803584
35,225,0.4734669
35,240,0.4659657
35,255,0.4584887
35,270,0.4514152
35,285,0.4449445
35,300,0.4391551
35,315,0.4340484
35,330,0.4295812
35,345,0.425688
35,360,0.4222956
35,375,0.4193318
35,390,0.4167306
35,405,0.4144337
35,420,0.4123919
35,435,0.4105637
35,450,0.4089149
35,465,0.4074176
35,480,0.406049
35,495,0.4047905
35,510,0.403627
35,525,0.4025463
35,540,0.4015379
35,555,0.4005937
35,570,0.3997065
35,585,0.3988705
35,600,0.3980806
35,615,0.3973326
35,630,0.3966228
35,645,0.395948
35,660,0.3953052
35,675,0.3946921
35,690,0.3941062
35,705,0.3935455
35,720,0.3930082
35,735,0.3924924
35,750,0.3919966
35,765,0.3915192
35,780,0.3910588
35,795,0.390614
35,810,0.3901836
35,825,0.3897663
35,840,0.3893609
35,855,0.3889663
35,870,0.3885814
35,885,0.3882051
35,900,0.3878365
35,915,0.3874746
35,930,0.3871183
35,945,0.3867668
35,960,0.3864191
35,975,0.3860744
35,990,0.3857318
35,1005,0.3853906
